t_index,tf-idf
5,0.037
101,0.049
196,0.036
306,0.029
328,0.025
329,0.037
336,0.021
337,0.009
367,0.013
421,0.198
441,0.048
463,0.042
539,0.02
568,0.023
579,0.019
586,0.06
661,0.099
735,0.021
736,0.063
743,0.07
852,0.071
945,0.043
948,0.04
968,0.015
1018,0.025
1043,0.06
1108,0.038
1132,0.029
1138,0.039
1176,0.052
1217,0.06
1262,0.038
1318,0.05
1438,0.057
1471,0.058
1493,0.06
1510,0.036
1522,0.068
1678,0.052
1807,0.048
1848,0.032
1859,0.036
1883,0.03
1905,0.035
1916,0.059
1927,0.058
1967,0.044
2032,0.172
2035,0.028
2058,0.056
2066,0.016
2313,0.148
2384,0.066
2390,0.039
2404,0.057
2435,0.047
2439,0.112
2477,0.044
2543,0.051
2573,0.063
2607,0.067
2629,0.021
2662,0.02
2804,0.074
2889,0.069
2891,0.066
2927,0.192
2935,0.043
3068,0.034
3211,0.087
3227,0.198
3259,0.162
3260,0.066
3261,0.025
3317,0.06
3346,0.066
3421,0.039
3422,0.015
3452,0.023
3470,0.036
3569,0.014
3626,0.042
3658,0.018
3674,0.058
3687,0.062
3727,0.041
3736,0.018
3768,0.059
3845,0.047
3855,0.027
3885,0.058
3895,0.02
3929,0.049
3939,0.03
4054,0.027
4077,0.017
4099,0.07
4107,0.045
4271,0.026
4277,0.063
4294,0.017
4337,0.051
4384,0.012
4388,0.075
4403,0.06
4420,0.023
4520,0.066
4526,0.039
4528,0.032
4627,0.049
4648,0.042
4763,0.029
4798,0.056
4850,0.118
4854,0.046
4908,0.027
4939,0.018
4949,0.058
4968,0.045
4972,0.103
4973,0.066
4975,0.07
5018,0.049
5036,0.03
5038,0.07
5147,0.023
5277,0.043
5468,0.07
5595,0.055
5646,0.063
5682,0.049
5703,0.066
5806,0.017
5890,0.156
6028,0.018
6041,0.049
6081,0.05
6122,0.063
6124,0.013
6171,0.043
6176,0.018
6183,0.048
6191,0.07
6220,0.018
6256,0.034
6311,0.066
6321,0.029
6409,0.05
6413,0.013
6424,0.044
6509,0.037
6534,0.06
6659,0.029
6692,0.023
6709,0.051
6730,0.023
6786,0.025
6789,0.056
6880,0.026
6948,0.063
6974,0.038
6984,0.06
6999,0.043
7000,0.063
7104,0.021
7157,0.02
7182,0.029
7183,0.101
7214,0.011
7234,0.017
7347,0.029
7365,0.055
7457,0.049
7485,0.007
7494,0.069
7546,0.211
7715,0.07
7764,0.032
7779,0.017
7898,0.027
7952,0.042
7982,0.064
7991,0.032
8007,0.043
8014,0.041
8040,0.188
8064,0.04
8073,0.066
8138,0.053
8193,0.037
8295,0.049
8438,0.058
8461,0.02
8504,0.038
8531,0.026
8587,0.18
8598,0.066
8613,0.049
8653,0.042
8661,0.033
8664,0.03
8686,0.044
8698,0.024
8731,0.029
8812,0.03
8906,0.025
8907,0.104
8978,0.049
9032,0.046
9082,0.032
9142,0.042
9207,0.038
9215,0.032
9278,0.045
9297,0.049
9362,0.081
9372,0.02
9459,0.143
9516,0.02
9610,0.04
9612,0.017
9639,0.04
9755,0.04
9757,0.151
9812,0.09
9833,0.055
9835,0.013
10019,0.054
10041,0.069
10043,0.025
10048,0.025
10054,0.027
10073,0.033
10188,0.043
10235,0.024
10355,0.063
10363,0.031
10365,0.026
10397,0.02
10403,0.049
10443,0.053
10445,0.034
10504,0.045
10534,0.057
10566,0.07
10583,0.027
10584,0.028
10607,0.047
10623,0.037
10626,0.06
10785,0.026
10804,0.051
10827,0.041
10861,0.025
10893,0.021
10914,0.052
10922,0.053
11014,0.015
11037,0.018
11040,0.06
11079,0.05
11093,0.035
11712,0.043
11831,0.107
11835,0.107
11844,0.062
11848,0.06
11853,0.048
11856,0.015
11887,0.027
11901,0.032
11904,0.043
11915,0.048
11936,0.049
11988,0.042
12013,0.024
12062,0.026
12076,0.063
12080,0.064
12110,0.017
12122,0.048
12132,0.046
12179,0.044
12188,0.021
12209,0.028
12263,0.041
