t_index,tf-idf
55,0.033
88,0.055
102,0.019
109,0.041
135,0.03
166,0.029
206,0.031
241,0.028
272,0.026
278,0.04
301,0.049
319,0.047
328,0.02
345,0.023
350,0.103
355,0.029
404,0.035
422,0.029
442,0.052
444,0.038
485,0.032
488,0.016
509,0.051
620,0.016
621,0.042
633,0.024
634,0.02
646,0.033
704,0.034
706,0.034
723,0.048
735,0.017
759,0.01
877,0.016
903,0.024
932,0.021
1011,0.058
1263,0.034
1316,0.03
1335,0.02
1362,0.021
1401,0.034
1453,0.022
1510,0.02
1522,0.014
1650,0.029
1652,0.038
1733,0.031
1746,0.032
1801,0.016
1831,0.038
1958,0.026
2066,0.013
2073,0.049
2077,0.024
2088,0.031
2112,0.03
2160,0.051
2180,0.188
2182,0.03
2229,0.065
2264,0.115
2288,0.037
2318,0.051
2323,0.048
2343,0.03
2358,0.009
2359,0.046
2361,0.039
2362,0.029
2367,0.016
2420,0.037
2445,0.028
2449,0.02
2477,0.036
2526,0.021
2651,0.024
2656,0.058
2662,0.017
2686,0.019
2689,0.02
2699,0.046
2717,0.043
2741,0.095
2742,0.032
2886,0.024
2894,0.045
2921,0.025
3010,0.032
3130,0.037
3144,0.039
3164,0.037
3253,0.048
3283,0.024
3312,0.024
3333,0.035
3343,0.058
3363,0.049
3422,0.025
3513,0.088
3519,0.029
3559,0.028
3575,0.021
3621,0.025
3702,0.021
3777,0.04
3859,0.026
3895,0.017
3910,0.014
4002,0.015
4025,0.01
4055,0.09
4112,0.054
4171,0.579
4313,0.021
4414,0.026
4425,0.031
4468,0.036
4521,0.022
4542,0.036
4544,0.024
4553,0.038
4557,0.069
4782,0.051
4791,0.017
4803,0.051
4840,0.015
4908,0.023
4911,0.035
4958,0.033
4968,0.025
5008,0.027
5079,0.022
5112,0.02
5115,0.033
5177,0.039
5212,0.04
5257,0.037
5263,0.017
5275,0.045
5319,0.025
5327,0.076
5328,0.064
5349,0.035
5354,0.03
5412,0.038
5416,0.058
5504,0.078
5505,0.063
5645,0.027
5766,0.009
5927,0.054
5971,0.021
5973,0.018
5986,0.028
5999,0.03
6019,0.012
6020,0.032
6030,0.016
6036,0.02
6042,0.037
6051,0.037
6081,0.021
6084,0.17
6087,0.021
6129,0.064
6142,0.036
6146,0.039
6321,0.012
6359,0.02
6434,0.037
6454,0.034
6479,0.157
6501,0.084
6545,0.013
6600,0.064
6856,0.034
6862,0.033
6880,0.021
6889,0.076
6906,0.09
6909,0.013
6927,0.031
6962,0.042
6982,0.03
6983,0.031
6992,0.018
6998,0.013
7130,0.022
7160,0.021
7172,0.02
7214,0.037
7224,0.021
7234,0.042
7401,0.029
7433,0.02
7434,0.015
7485,0.005
7508,0.113
7528,0.048
7699,0.031
7735,0.095
7781,0.016
7784,0.033
7818,0.038
7898,0.008
7902,0.022
7932,0.042
7939,0.105
7942,0.142
7952,0.034
8038,0.015
8070,0.025
8102,0.016
8117,0.086
8147,0.068
8170,0.014
8171,0.023
8195,0.037
8198,0.055
8267,0.026
8270,0.057
8272,0.015
8273,0.02
8306,0.039
8326,0.022
8331,0.044
8360,0.029
8461,0.016
8596,0.031
8678,0.08
8756,0.027
8781,0.026
8818,0.018
8850,0.024
8881,0.059
8894,0.026
8895,0.02
8901,0.027
8906,0.021
8914,0.022
8917,0.235
8926,0.027
8995,0.042
9018,0.038
9043,0.016
9060,0.027
9135,0.049
9171,0.064
9229,0.027
9278,0.026
9384,0.011
9392,0.051
9408,0.041
9452,0.039
9487,0.024
9501,0.034
9506,0.017
9513,0.011
9533,0.032
9562,0.038
9569,0.026
9600,0.031
9601,0.028
9630,0.045
9651,0.049
9711,0.043
9741,0.022
9758,0.016
9760,0.041
9792,0.044
9835,0.011
9997,0.046
10003,0.032
10033,0.048
10044,0.028
10048,0.021
10105,0.019
10110,0.042
10154,0.024
10158,0.034
10186,0.037
10206,0.03
10255,0.006
10258,0.022
10262,0.02
10270,0.058
10271,0.018
10301,0.077
10366,0.029
10428,0.038
10438,0.025
10452,0.03
10473,0.035
10497,0.025
10556,0.051
10686,0.032
10782,0.017
10818,0.04
10897,0.038
10955,0.022
10970,0.015
11015,0.039
11037,0.03
11040,0.016
11063,0.031
11113,0.059
11128,0.025
11171,0.024
11210,0.017
11224,0.103
11253,0.017
11283,0.035
11456,0.068
11544,0.03
11591,0.049
11601,0.064
11693,0.046
11702,0.033
11750,0.035
11776,0.03
11804,0.033
11904,0.012
11921,0.039
11932,0.029
11956,0.02
12038,0.023
12062,0.022
12141,0.049
12148,0.029
12152,0.06
12188,0.012
12198,0.017
