t_index,tf-idf
117,0.08
197,0.096
367,0.049
456,0.11
632,0.164
633,0.115
666,0.164
1062,0.218
1193,0.062
1713,0.129
1801,0.074
1892,0.092
2016,0.128
2028,0.114
2072,0.185
2690,0.084
2753,0.105
3587,0.182
3866,0.141
4294,0.067
4684,0.109
4809,0.148
5333,0.099
5592,0.153
5766,0.04
5905,0.215
6148,0.11
6321,0.056
6582,0.119
6736,0.058
7229,0.126
7408,0.124
7434,0.034
7485,0.025
7551,0.11
7897,0.093
8063,0.182
8154,0.08
8768,0.094
8887,0.086
9281,0.064
9373,0.107
9506,0.081
9697,0.224
9758,0.075
10213,0.118
10399,0.159
10552,0.194
10779,0.271
10835,0.144
11001,0.053
11040,0.077
11332,0.187
11557,0.106
11562,0.224
11569,0.067
11700,0.142
11838,0.152
12023,0.087
12128,0.103
12193,0.065
