t_index,tf-idf
130,0.077
373,0.105
585,0.079
666,0.175
1062,0.087
1193,0.099
1671,0.088
1801,0.059
1901,0.338
1945,0.048
2348,0.134
2813,0.054
2817,0.086
3329,0.1
3630,0.111
3714,0.077
5190,0.045
5358,0.145
5426,0.095
5503,0.268
5600,0.158
5601,0.192
5905,0.086
5971,0.053
6026,0.216
6148,0.088
6579,0.134
6745,0.24
6750,0.147
6992,0.136
7026,0.315
7057,0.1
7147,0.053
7401,0.109
7420,0.091
7434,0.054
7551,0.088
8038,0.055
8044,0.151
8171,0.085
8582,0.202
8650,0.139
9021,0.106
9373,0.086
9384,0.084
9713,0.059
9847,0.121
10255,0.021
10496,0.121
10590,0.07
10686,0.04
10731,0.096
10834,0.081
10835,0.172
10947,0.185
11014,0.047
11429,0.037
11884,0.056
12193,0.104
