t_index,tf-idf
14,0.025
24,0.026
28,0.073
67,0.024
74,0.03
77,0.016
86,0.026
102,0.109
103,0.036
117,0.083
123,0.044
127,0.024
130,0.033
148,0.062
157,0.019
159,0.047
175,0.023
181,0.033
189,0.021
199,0.019
225,0.014
230,0.027
239,0.034
273,0.023
282,0.043
296,0.024
330,0.033
336,0.07
337,0.012
367,0.117
374,0.047
441,0.032
442,0.028
448,0.011
471,0.018
488,0.064
500,0.031
505,0.023
513,0.021
515,0.061
516,0.048
539,0.026
560,0.044
568,0.015
579,0.039
586,0.04
620,0.013
632,0.028
636,0.05
665,0.032
666,0.17
674,0.022
676,0.033
686,0.026
778,0.025
785,0.047
787,0.026
868,0.026
877,0.026
903,0.039
947,0.029
993,0.033
1062,0.019
1102,0.044
1111,0.103
1166,0.116
1193,0.032
1323,0.042
1341,0.022
1344,0.022
1384,0.033
1401,0.014
1432,0.052
1440,0.039
1453,0.036
1510,0.016
1522,0.045
1529,0.029
1550,0.044
1562,0.014
1570,0.027
1609,0.013
1651,0.038
1662,0.032
1671,0.019
1675,0.029
1685,0.015
1739,0.034
1741,0.044
1801,0.013
1874,0.026
1892,0.016
1901,0.195
1905,0.023
1916,0.039
1920,0.022
1945,0.062
2016,0.198
2023,0.052
2028,0.207
2117,0.04
2167,0.017
2208,0.03
2252,0.023
2264,0.013
2358,0.014
2383,0.064
2435,0.062
2441,0.017
2444,0.032
2563,0.014
2615,0.012
2629,0.014
2635,0.018
2641,0.012
2643,0.021
2663,0.048
2666,0.023
2690,0.029
2700,0.025
2720,0.032
2766,0.04
2768,0.026
2783,0.023
2797,0.05
2805,0.033
2807,0.033
2813,0.058
2820,0.032
2823,0.032
2826,0.017
2837,0.052
2880,0.026
2918,0.041
2922,0.025
2999,0.053
3045,0.028
3066,0.024
3119,0.045
3138,0.05
3252,0.013
3268,0.079
3269,0.025
3278,0.027
3279,0.047
3312,0.02
3314,0.04
3322,0.026
3372,0.022
3381,0.033
3422,0.02
3434,0.028
3436,0.022
3451,0.027
3452,0.031
3500,0.019
3501,0.033
3522,0.036
3536,0.031
3560,0.028
3569,0.009
3573,0.019
3587,0.063
3596,0.036
3630,0.024
3639,0.039
3648,0.033
3655,0.048
3658,0.177
3661,0.02
3665,0.026
3698,0.026
3714,0.017
3736,0.024
3767,0.026
3782,0.017
3791,0.015
3797,0.043
3855,0.018
3895,0.007
3943,0.02
3952,0.023
3962,0.05
3973,0.033
4011,0.044
4025,0.049
4037,0.029
4081,0.01
4132,0.02
4145,0.012
4149,0.035
4154,0.019
4241,0.031
4246,0.033
4263,0.037
4294,0.023
4313,0.017
4324,0.021
4371,0.09
4385,0.03
4414,0.021
4422,0.02
4425,0.008
4462,0.044
4467,0.042
4504,0.03
4526,0.077
4544,0.019
4557,0.055
4570,0.073
4636,0.036
4680,0.036
4744,0.049
4754,0.022
4767,0.024
4786,0.036
4787,0.054
4798,0.046
4800,0.042
4840,0.012
4844,0.025
4873,0.018
4893,0.015
4898,0.031
4916,0.044
4939,0.012
4955,0.056
4968,0.01
4972,0.029
4980,0.032
5007,0.039
5041,0.036
5104,0.027
5112,0.048
5152,0.031
5162,0.022
5165,0.042
5183,0.03
5190,0.029
5209,0.027
5218,0.019
5263,0.014
5277,0.057
5278,0.021
5294,0.027
5333,0.034
5337,0.032
5338,0.025
5345,0.017
5390,0.041
5398,0.015
5405,0.083
5406,0.073
5426,0.062
5430,0.029
5437,0.06
5496,0.031
5559,0.059
5591,0.017
5595,0.036
5613,0.03
5716,0.016
5730,0.025
5766,0.021
5771,0.033
5806,0.011
5809,0.014
5884,0.032
5905,0.019
5962,0.026
5971,0.006
5976,0.013
6017,0.013
6025,0.022
6028,0.025
6030,0.013
6052,0.033
6081,0.033
6124,0.025
6132,0.025
6142,0.029
6148,0.019
6160,0.036
6171,0.014
6176,0.024
6184,0.023
6213,0.023
6322,0.024
6370,0.013
6398,0.019
6466,0.031
6545,0.01
6582,0.02
6591,0.018
6599,0.014
6618,0.037
6627,0.024
6656,0.031
6659,0.019
6692,0.078
6736,0.03
6825,0.015
6826,0.133
6827,0.022
6880,0.034
6909,0.01
6923,0.077
6963,0.12
6983,0.025
7130,0.027
7142,0.034
7147,0.081
7160,0.017
7167,0.027
7168,0.036
7182,0.019
7208,0.043
7224,0.017
7266,0.044
7325,0.041
7350,0.03
7401,0.024
7416,0.062
7432,0.016
7433,0.016
7434,0.088
7485,0.053
7499,0.01
7501,0.084
7513,0.099
7527,0.031
7535,0.016
7551,0.019
7562,0.051
7653,0.028
7691,0.026
7719,0.045
7779,0.022
7783,0.022
7857,0.051
7890,0.048
7897,0.177
7900,0.037
7930,0.083
7934,0.022
7986,0.028
8000,0.036
8044,0.033
8102,0.026
8154,0.055
8166,0.028
8170,0.023
8185,0.046
8192,0.028
8198,0.018
8220,0.035
8229,0.03
8250,0.04
8251,0.039
8270,0.025
8272,0.012
8275,0.02
8278,0.026
8285,0.022
8331,0.018
8359,0.027
8390,0.037
8429,0.032
8456,0.03
8489,0.026
8502,0.012
8531,0.018
8540,0.036
8546,0.028
8570,0.055
8672,0.018
8699,0.03
8768,0.114
8782,0.044
8807,0.036
8812,0.02
8813,0.017
8835,0.009
8838,0.049
8859,0.035
8872,0.024
8887,0.015
8895,0.033
8921,0.026
8923,0.028
8931,0.054
8933,0.018
8945,0.015
8946,0.027
8955,0.054
8967,0.031
8970,0.028
8972,0.034
9056,0.047
9060,0.022
9069,0.024
9103,0.02
9121,0.052
9145,0.022
9154,0.026
9170,0.031
9175,0.03
9263,0.04
9272,0.024
9278,0.093
9281,0.044
9298,0.025
9319,0.036
9373,0.074
9377,0.02
9384,0.005
9412,0.039
9452,0.031
9471,0.047
9506,0.028
9513,0.045
9555,0.08
9559,0.042
9593,0.013
9601,0.011
9612,0.044
9713,0.167
9741,0.018
9758,0.026
9786,0.014
9802,0.016
9835,0.035
9860,0.014
9915,0.027
9942,0.028
10037,0.047
10054,0.018
10060,0.058
10065,0.022
10082,0.021
10119,0.048
10122,0.022
10155,0.029
10192,0.029
10206,0.024
10235,0.016
10245,0.08
10255,0.055
10262,0.049
10271,0.015
10357,0.041
10413,0.019
10436,0.047
10502,0.034
10513,0.036
10515,0.016
10590,0.015
10594,0.025
10660,0.019
10686,0.026
10687,0.016
10725,0.025
10753,0.033
10762,0.024
10782,0.014
10812,0.028
10834,0.105
10835,0.037
10846,0.018
10894,0.012
10913,0.016
10919,0.069
10922,0.018
10945,0.048
10955,0.035
10970,0.024
10983,0.022
11046,0.024
11087,0.023
11093,0.023
11095,0.024
11128,0.02
11136,0.074
11138,0.026
11151,0.009
11169,0.134
11191,0.021
11253,0.014
11256,0.029
11272,0.026
11429,0.048
11524,0.035
11544,0.025
11566,0.011
11582,0.032
11587,0.025
11669,0.028
11693,0.018
11695,0.044
11713,0.035
11741,0.035
11757,0.043
11806,0.024
11815,0.026
11838,0.026
11856,0.01
11872,0.068
11880,0.02
11884,0.049
11887,0.018
11892,0.017
11895,0.034
11904,0.009
11929,0.035
11932,0.024
11947,0.022
11955,0.016
11988,0.042
12007,0.02
12023,0.015
12026,0.036
12064,0.036
12110,0.044
12124,0.043
12188,0.005
12193,0.101
12194,0.016
12198,0.014
