t_index,tf-idf
115,0.094
210,0.088
337,0.055
488,0.057
670,0.092
2136,0.103
2178,0.24
2358,0.032
2449,0.073
2686,0.067
2741,0.085
2817,0.083
2969,0.089
3253,0.058
3343,0.083
3452,0.069
3661,0.088
3698,0.117
4035,0.058
4145,0.107
4355,0.062
4467,0.186
5087,0.124
5174,0.124
5455,0.265
5591,0.074
5846,0.313
5971,0.025
6019,0.043
6020,0.115
6618,0.055
6659,0.172
6736,0.045
6752,0.348
6775,0.061
6909,0.046
6982,0.054
7172,0.071
7214,0.1
7390,0.159
7434,0.026
7772,0.097
7857,0.075
8038,0.054
8044,0.049
8117,0.052
8198,0.04
8272,0.053
8522,0.209
8835,0.04
9234,0.065
9278,0.013
9372,0.116
9384,0.061
9575,0.18
9924,0.072
10110,0.076
10255,0.021
10365,0.079
10497,0.091
10498,0.11
10610,0.152
10686,0.038
10727,0.132
10782,0.123
10861,0.074
11014,0.045
11040,0.059
11113,0.106
11429,0.035
11790,0.08
11804,0.059
12030,0.065
12049,0.111
12227,0.283
