t_index,tf-idf
24,0.065
103,0.045
109,0.041
183,0.067
194,0.058
206,0.03
337,0.015
415,0.057
476,0.073
485,0.032
697,0.071
698,0.149
922,0.048
923,0.065
1248,0.092
1296,0.042
1582,0.047
1592,0.133
1721,0.109
1729,0.037
1906,0.092
1939,0.071
1983,0.079
2052,0.073
2108,0.071
2252,0.029
2363,0.061
2367,0.032
2501,0.088
2611,0.103
2660,0.043
2686,0.037
2886,0.047
2989,0.128
3068,0.112
3324,0.042
3339,0.185
3519,0.058
3526,0.108
3627,0.108
3698,0.032
3726,0.051
3821,0.165
3869,0.059
3895,0.05
3911,0.077
3924,0.108
4096,0.062
4137,0.067
4163,0.061
4395,0.079
4447,0.051
4524,0.083
4820,0.079
5218,0.048
5626,0.152
5669,0.066
5733,0.052
5763,0.103
5971,0.042
5976,0.064
6112,0.038
6241,0.053
6321,0.024
6371,0.025
6397,0.03
6437,0.068
6521,0.151
6588,0.099
6610,0.067
6889,0.03
6909,0.102
7172,0.039
7234,0.028
7255,0.18
7413,0.08
7457,0.027
7470,0.077
7499,0.101
7824,0.055
7910,0.08
7917,0.059
7951,0.123
8044,0.027
8058,0.155
8258,0.039
8326,0.088
8537,0.066
8557,0.068
8607,0.06
8728,0.108
9172,0.083
9234,0.036
9273,0.399
9278,0.067
9320,0.197
9384,0.011
9516,0.032
9758,0.032
9825,0.058
9829,0.074
9860,0.068
9886,0.054
9932,0.061
10043,0.042
10062,0.27
10098,0.073
10249,0.141
10424,0.086
10570,0.081
10686,0.021
10893,0.034
10894,0.029
10970,0.029
11037,0.03
11073,0.112
11151,0.022
11194,0.062
11220,0.115
11253,0.011
11856,0.049
11931,0.067
11932,0.039
11976,0.031
12120,0.067
12150,0.056
12188,0.035
12200,0.068
