t_index,tf-idf
25,0.093
55,0.144
323,0.084
1162,0.113
1713,0.119
1746,0.069
1769,0.131
1803,0.125
1844,0.223
2273,0.087
2314,0.278
2441,0.093
2976,0.191
3523,0.203
3715,0.168
4544,0.104
5078,0.153
5170,0.201
5284,0.391
5664,0.094
5761,0.207
5767,0.157
5956,0.168
5971,0.031
6321,0.052
6909,0.055
7433,0.044
7606,0.073
7847,0.126
8139,0.147
8166,0.15
8170,0.061
8310,0.243
8614,0.173
8818,0.078
8887,0.04
9090,0.161
9215,0.058
9384,0.049
9608,0.081
9742,0.168
9835,0.046
10213,0.109
10846,0.192
10945,0.064
11097,0.117
11253,0.05
12104,0.081
