t_index,tf-idf
7,0.096
25,0.108
48,0.05
108,0.043
135,0.051
148,0.043
185,0.043
367,0.035
448,0.022
539,0.027
563,0.032
568,0.032
586,0.028
666,0.02
735,0.029
778,0.051
928,0.036
932,0.035
954,0.03
968,0.02
1057,0.045
1193,0.022
1351,0.096
1522,0.047
1582,0.039
1675,0.119
1733,0.053
1916,0.027
1953,0.086
1983,0.066
1985,0.054
2028,0.041
2091,0.035
2208,0.063
2358,0.03
2435,0.032
2439,0.052
2495,0.074
2543,0.141
2560,0.052
2563,0.06
2607,0.046
2612,0.045
2615,0.013
2629,0.087
2641,0.076
2663,0.049
2689,0.034
2826,0.036
2880,0.027
2881,0.083
2973,0.108
3145,0.066
3230,0.057
3262,0.057
3268,0.033
3381,0.069
3422,0.021
3569,0.019
3577,0.038
3601,0.048
3709,0.059
3723,0.074
3736,0.176
3782,0.035
3796,0.034
3799,0.108
3859,0.044
3895,0.014
3911,0.065
4077,0.024
4098,0.08
4268,0.097
4316,0.074
4330,0.021
4355,0.029
4384,0.067
4388,0.052
4405,0.026
4420,0.032
4452,0.108
4455,0.083
4476,0.037
4488,0.054
4554,0.063
4581,0.086
4590,0.054
4671,0.124
4762,0.039
4794,0.083
4939,0.024
4944,0.091
5000,0.108
5001,0.067
5033,0.052
5150,0.052
5218,0.04
5277,0.03
5302,0.033
5306,0.068
5322,0.066
5390,0.042
5535,0.049
5586,0.129
5591,0.034
5702,0.108
5713,0.155
5721,0.078
5803,0.056
5806,0.046
5916,0.08
5917,0.097
5971,0.024
6025,0.045
6084,0.041
6124,0.035
6148,0.039
6160,0.037
6220,0.025
6243,0.033
6321,0.02
6370,0.026
6413,0.036
6494,0.123
6545,0.043
6692,0.032
6825,0.151
6878,0.083
7147,0.168
7224,0.052
7263,0.026
7404,0.067
7433,0.017
7434,0.024
7452,0.151
7457,0.022
7485,0.018
7606,0.028
7626,0.076
7779,0.023
7781,0.027
7897,0.1
7898,0.013
7949,0.108
7952,0.115
7982,0.088
8093,0.062
8102,0.027
8154,0.028
8248,0.059
8273,0.034
8278,0.106
8390,0.038
8397,0.066
8401,0.037
8446,0.078
8502,0.025
8661,0.045
8676,0.08
8773,0.035
8782,0.03
8826,0.074
8835,0.018
8841,0.046
8872,0.049
8887,0.015
8962,0.038
8989,0.065
9060,0.045
9278,0.019
9281,0.092
9324,0.042
9384,0.009
9454,0.074
9513,0.037
9557,0.091
9562,0.032
9662,0.097
9713,0.294
9758,0.027
9941,0.026
10048,0.035
10105,0.033
10130,0.041
10243,0.051
10249,0.03
10357,0.028
10452,0.051
10501,0.108
10680,0.071
10686,0.018
10755,0.042
10785,0.036
10818,0.033
10835,0.026
10861,0.103
10893,0.029
10894,0.048
10970,0.012
10974,0.108
10977,0.086
11001,0.038
11018,0.04
11034,0.097
11087,0.048
11253,0.01
11272,0.055
11314,0.074
11358,0.071
11569,0.048
11835,0.074
11856,0.021
11880,0.041
11884,0.025
11904,0.02
11947,0.069
11950,0.03
11960,0.144
11976,0.026
11996,0.043
12021,0.057
12049,0.052
12099,0.076
12110,0.046
12117,0.047
12120,0.056
12188,0.01
12193,0.047
12214,0.078
