t_index,tf-idf
77,0.046
102,0.089
175,0.067
185,0.06
206,0.106
282,0.061
301,0.114
328,0.047
336,0.04
337,0.018
416,0.185
422,0.067
464,0.119
488,0.036
626,0.084
666,0.108
868,0.073
877,0.037
1062,0.107
1122,0.069
1187,0.125
1193,0.092
1510,0.023
1522,0.033
1619,0.04
1675,0.082
1697,0.126
1973,0.079
2028,0.028
2149,0.071
2158,0.065
2358,0.021
2383,0.091
2449,0.047
2495,0.102
2581,0.1
2615,0.018
2805,0.096
2814,0.079
2817,0.053
3268,0.046
3321,0.079
3322,0.076
3381,0.047
3582,0.063
3587,0.09
3648,0.047
3658,0.034
3736,0.035
3868,0.069
3895,0.019
4037,0.084
4123,0.092
4405,0.035
4425,0.024
4526,0.037
4636,0.102
4671,0.043
4829,0.119
4893,0.043
4939,0.034
4972,0.028
5026,0.098
5079,0.052
5263,0.04
5302,0.046
5333,0.146
5390,0.058
5398,0.044
5426,0.118
5436,0.067
5437,0.057
5559,0.168
5573,0.05
5592,0.076
5760,0.076
5766,0.02
5806,0.032
5905,0.106
5913,0.088
5971,0.033
6034,0.191
6160,0.051
6213,0.033
6214,0.06
6220,0.034
6225,0.081
6420,0.091
6463,0.071
6545,0.03
6666,0.091
6692,0.045
6844,0.214
6909,0.03
6963,0.086
7130,0.025
7155,0.179
7224,0.048
7234,0.032
7434,0.118
7485,0.013
7501,0.04
7551,0.054
7644,0.08
7718,0.098
8038,0.034
8044,0.062
8154,0.039
8170,0.033
8270,0.029
8340,0.091
8429,0.046
8502,0.035
8699,0.043
8768,0.047
8902,0.056
8931,0.117
8945,0.043
8955,0.154
9086,0.096
9149,0.1
9262,0.119
9384,0.078
9409,0.052
9412,0.055
9501,0.039
9562,0.043
9750,0.067
9860,0.04
9870,0.092
10019,0.051
10043,0.097
10112,0.063
10329,0.046
10452,0.07
10515,0.045
10590,0.087
10785,0.049
10799,0.056
10834,0.15
10835,0.213
10893,0.04
10922,0.025
10970,0.051
11001,0.026
11035,0.1
11072,0.096
11087,0.067
11098,0.092
11167,0.078
11253,0.013
11741,0.05
11757,0.041
11872,0.049
11884,0.035
11887,0.051
11904,0.027
11932,0.022
11947,0.031
11988,0.04
12188,0.041
12193,0.161
12198,0.04
