t_index,tf-idf
39,0.035
80,0.05
82,0.024
96,0.067
197,0.026
273,0.036
323,0.048
336,0.022
337,0.01
367,0.013
495,0.047
509,0.032
544,0.036
585,0.053
593,0.08
640,0.31
669,0.026
671,0.032
674,0.034
759,0.024
844,0.069
906,0.06
1203,0.069
1252,0.072
1469,0.037
1522,0.018
1539,0.073
1583,0.035
1625,0.036
1694,0.055
1785,0.052
1881,0.038
1892,0.024
1907,0.038
1943,0.056
1945,0.016
1958,0.033
2041,0.079
2096,0.061
2140,0.027
2158,0.07
2180,0.026
2239,0.036
2252,0.018
2367,0.06
2753,0.056
2854,0.062
2855,0.08
3068,0.139
3071,0.074
3106,0.068
3300,0.04
3343,0.014
3381,0.025
3388,0.026
3409,0.046
3436,0.034
3440,0.047
3452,0.024
3500,0.057
3601,0.178
3649,0.056
3661,0.031
3700,0.036
3702,0.026
3718,0.036
3736,0.019
3791,0.024
4025,0.013
4035,0.02
4054,0.028
4077,0.018
4081,0.016
4145,0.037
4355,0.043
4356,0.026
4840,0.019
4864,0.072
4901,0.043
4939,0.018
5095,0.037
5160,0.08
5178,0.064
5256,0.072
5263,0.043
5284,0.038
5288,0.041
5333,0.026
5347,0.056
5354,0.018
5366,0.025
5456,0.16
5592,0.082
5636,0.044
5894,0.052
5901,0.036
5971,0.009
5976,0.02
6004,0.062
6030,0.02
6039,0.1
6171,0.022
6322,0.037
6371,0.032
6397,0.019
6430,0.052
6466,0.048
6589,0.032
6591,0.113
6593,0.094
6951,0.06
6998,0.017
7147,0.036
7224,0.013
7229,0.034
7295,0.038
7304,0.047
7433,0.025
7434,0.018
7457,0.017
7461,0.072
7485,0.014
7560,0.08
7606,0.021
7680,0.046
7686,0.046
7704,0.082
7842,0.051
7893,0.042
7934,0.033
8044,0.034
8064,0.041
8075,0.144
8144,0.617
8270,0.008
8272,0.037
8288,0.042
8310,0.07
8329,0.041
8341,0.04
8384,0.033
8422,0.04
8444,0.045
8523,0.036
8698,0.049
8773,0.026
8788,0.052
8845,0.051
8877,0.042
8901,0.068
8908,0.045
8931,0.021
8946,0.042
8962,0.028
8972,0.018
9009,0.072
9043,0.019
9233,0.049
9234,0.112
9278,0.047
9372,0.06
9384,0.035
9505,0.058
9506,0.022
9513,0.014
9595,0.019
9612,0.017
9802,0.024
9835,0.013
10018,0.046
10105,0.024
10110,0.026
10122,0.034
10133,0.031
10255,0.029
10446,0.038
10508,0.056
10555,0.034
10556,0.032
10591,0.043
10594,0.039
10686,0.013
10758,0.044
10762,0.111
10836,0.037
10840,0.046
10922,0.014
11040,0.02
11050,0.097
11151,0.028
11153,0.119
11210,0.043
11253,0.007
11431,0.032
11566,0.016
11599,0.072
11740,0.041
11757,0.022
11804,0.041
11932,0.024
11947,0.017
11976,0.019
12013,0.024
12083,0.038
12101,0.014
12148,0.037
12188,0.007
