t_index,tf-idf
121,0.085
148,0.086
203,0.058
206,0.025
323,0.032
337,0.013
363,0.079
442,0.029
573,0.063
698,0.083
735,0.029
759,0.016
767,0.066
922,0.24
954,0.03
974,0.075
1296,0.07
1323,0.043
1350,0.038
1579,0.06
1712,0.063
1721,0.046
1729,0.062
1924,0.058
1958,0.022
2066,0.022
2367,0.053
2615,0.013
2660,0.036
3090,0.085
3181,0.046
3218,0.069
3245,0.063
3519,0.048
3585,0.085
3791,0.032
3803,0.043
3864,0.026
3895,0.028
4057,0.021
4081,0.021
4082,0.045
4132,0.042
4134,0.107
4135,0.096
4233,0.045
4302,0.107
4330,0.021
4447,0.043
4518,0.063
4627,0.033
4686,0.09
4715,0.213
4772,0.111
4861,0.302
4968,0.02
5278,0.043
5359,0.067
5452,0.079
5494,0.073
5585,0.09
5591,0.034
5906,0.054
5971,0.012
5976,0.026
6017,0.028
6061,0.075
6239,0.04
6242,0.091
6258,0.057
6369,0.159
6495,0.101
6521,0.084
6522,0.079
6536,0.317
6692,0.032
6786,0.138
6825,0.03
6998,0.022
7206,0.04
7211,0.031
7457,0.022
7485,0.009
7499,0.063
7506,0.055
8059,0.046
8102,0.053
8170,0.023
8360,0.048
8429,0.033
8492,0.057
8578,0.033
8607,0.05
8649,0.342
9063,0.079
9118,0.048
9172,0.104
9219,0.066
9372,0.027
9494,0.064
9501,0.056
9517,0.176
9578,0.109
9593,0.054
9601,0.093
9729,0.127
9741,0.037
9835,0.018
9862,0.106
9867,0.096
9918,0.055
9997,0.077
10177,0.056
10438,0.041
10527,0.059
10532,0.107
10686,0.018
10704,0.085
10713,0.18
10792,0.071
10902,0.063
10922,0.036
10970,0.012
11040,0.054
11253,0.019
11282,0.079
11486,0.137
11746,0.085
11901,0.044
12015,0.061
12023,0.124
12030,0.03
12038,0.039
12188,0.019
12198,0.029
