t_index,tf-idf
74,0.056
323,0.059
463,0.104
539,0.049
579,0.049
620,0.048
696,0.229
759,0.059
1102,0.083
1249,0.119
2195,0.195
2316,0.105
2655,0.073
3410,0.086
3523,0.142
3524,0.102
3714,0.063
4002,0.045
4123,0.121
4214,0.195
4260,0.232
4331,0.141
4420,0.058
4544,0.146
4798,0.035
4972,0.037
5051,0.39
5284,0.183
5438,0.053
5496,0.235
5961,0.063
6286,0.176
6321,0.036
6365,0.113
6371,0.038
6544,0.097
6627,0.135
6982,0.046
7157,0.05
7224,0.032
7366,0.134
7433,0.092
7434,0.066
7646,0.116
7668,0.195
8223,0.097
8283,0.091
8310,0.228
8371,0.126
8390,0.069
8461,0.05
8887,0.084
9215,0.041
9272,0.091
9324,0.075
9384,0.034
9398,0.195
9513,0.068
9835,0.032
10277,0.103
10553,0.145
10687,0.06
10846,0.067
11078,0.11
11191,0.078
11419,0.106
11429,0.03
11844,0.077
12101,0.034
