t_index,tf-idf
66,0.102
109,0.063
210,0.025
330,0.021
337,0.039
483,0.065
488,0.032
544,0.03
554,0.047
558,0.034
611,0.028
620,0.016
674,0.055
703,0.014
826,0.071
848,0.036
884,0.04
922,0.025
932,0.021
1053,0.026
1401,0.017
1453,0.045
1510,0.02
1564,0.034
1606,0.05
1619,0.017
1712,0.117
1726,0.059
1746,0.032
1810,0.033
1838,0.041
1841,0.032
1876,0.055
1920,0.028
1945,0.182
2011,0.035
2077,0.024
2086,0.024
2087,0.043
2096,0.025
2117,0.101
2160,0.026
2167,0.021
2180,0.043
2181,0.031
2188,0.026
2213,0.02
2221,0.059
2229,0.022
2260,0.059
2264,0.017
2265,0.065
2345,0.036
2440,0.024
2449,0.041
2553,0.038
2601,0.043
2635,0.023
2662,0.086
2689,0.021
2742,0.033
2756,0.041
2817,0.023
2870,0.032
2953,0.047
2969,0.1
3082,0.029
3263,0.032
3312,0.025
3343,0.023
3378,0.033
3434,0.035
3547,0.047
3561,0.047
3566,0.041
3583,0.025
3594,0.029
3601,0.029
3630,0.03
3639,0.016
3645,0.037
3664,0.031
3702,0.021
3730,0.034
3736,0.015
3800,0.131
3895,0.008
3931,0.065
3934,0.065
3984,0.052
4002,0.015
4057,0.079
4110,0.026
4170,0.051
4201,0.024
4294,0.015
4318,0.059
4330,0.025
4338,0.46
4356,0.021
4384,0.041
4405,0.016
4420,0.02
4459,0.058
4538,0.059
4563,0.031
4630,0.036
4671,0.019
4685,0.065
4850,0.033
4851,0.027
4957,0.036
4968,0.025
4972,0.049
5036,0.025
5161,0.065
5190,0.025
5192,0.04
5211,0.065
5338,0.032
5390,0.026
5403,0.038
5438,0.036
5466,0.037
5586,0.039
5664,0.022
5785,0.043
5806,0.042
5906,0.033
5929,0.059
5961,0.021
5971,0.043
5999,0.031
6019,0.024
6046,0.026
6050,0.032
6061,0.046
6084,0.025
6087,0.022
6176,0.015
6214,0.026
6244,0.146
6321,0.037
6357,0.036
6370,0.016
6371,0.026
6442,0.072
6532,0.092
6555,0.101
6599,0.017
6647,0.041
6656,0.039
6749,0.016
6783,0.031
6786,0.021
6825,0.018
6889,0.047
6891,0.063
6963,0.076
6995,0.101
7211,0.019
7212,0.045
7214,0.037
7224,0.011
7375,0.019
7433,0.041
7446,0.029
7485,0.006
7504,0.144
7507,0.03
7562,0.032
7601,0.037
7620,0.052
7707,0.043
7763,0.302
7779,0.014
7781,0.016
7785,0.031
7985,0.036
8044,0.014
8059,0.028
8064,0.033
8117,0.029
8168,0.021
8198,0.011
8270,0.083
8272,0.015
8315,0.027
8317,0.045
8334,0.059
8344,0.041
8390,0.023
8502,0.015
8506,0.025
8515,0.043
8537,0.034
8773,0.042
8868,0.031
8887,0.009
8895,0.041
8944,0.163
8985,0.036
9020,0.259
9043,0.016
9112,0.029
9172,0.021
9209,0.016
9231,0.065
9257,0.05
9278,0.042
9384,0.011
9413,0.045
9516,0.016
9550,0.164
9551,0.14
9565,0.028
9600,0.031
9758,0.016
9825,0.029
10008,0.059
10009,0.126
10010,0.052
10043,0.021
10054,0.023
10079,0.02
10100,0.038
10105,0.02
10112,0.028
10140,0.038
10154,0.05
10249,0.036
10258,0.022
10366,0.03
10392,0.059
10513,0.046
10534,0.016
10556,0.013
10632,0.035
10639,0.068
10663,0.077
10686,0.011
10697,0.018
10745,0.061
10782,0.017
10818,0.02
10827,0.034
10970,0.015
10986,0.034
11014,0.013
11021,0.03
11079,0.021
11088,0.051
11089,0.043
11108,0.049
11113,0.03
11150,0.047
11151,0.023
11183,0.053
11253,0.023
11440,0.041
11467,0.055
11536,0.055
11701,0.065
11740,0.033
11804,0.017
11837,0.05
11856,0.025
11932,0.01
11947,0.028
11976,0.016
11988,0.07
12003,0.05
12013,0.059
12099,0.023
12101,0.011
12188,0.018
12189,0.065
12209,0.023
