t_index,tf-idf
48,0.035
77,0.047
166,0.034
225,0.042
272,0.06
312,0.029
319,0.027
355,0.034
367,0.024
373,0.033
385,0.039
404,0.041
442,0.061
485,0.019
488,0.018
509,0.03
552,0.06
579,0.019
586,0.019
617,0.038
620,0.018
636,0.072
646,0.078
670,0.03
703,0.031
1044,0.033
1230,0.034
1316,0.036
1361,0.029
1432,0.038
1522,0.033
1538,0.036
1659,0.063
1689,0.027
1729,0.022
1801,0.018
1958,0.015
2027,0.034
2112,0.036
2113,0.042
2180,0.098
2182,0.035
2229,0.05
2238,0.036
2264,0.039
2284,0.029
2323,0.057
2339,0.054
2358,0.021
2441,0.025
2449,0.024
2594,0.039
2615,0.009
2641,0.018
2651,0.028
2662,0.02
2686,0.022
2689,0.024
2742,0.019
2754,0.058
2807,0.024
2830,0.06
2921,0.029
2961,0.036
3134,0.039
3145,0.046
3262,0.04
3278,0.039
3283,0.028
3312,0.029
3343,0.067
3422,0.015
3594,0.034
3652,0.048
3698,0.019
3714,0.024
3793,0.049
3867,0.031
3895,0.029
3904,0.042
4025,0.012
4035,0.019
4057,0.015
4072,0.046
4100,0.036
4145,0.017
4158,0.054
4170,0.029
4171,0.586
4355,0.02
4425,0.024
4521,0.025
4528,0.031
4791,0.041
4798,0.013
4844,0.036
4867,0.058
4869,0.068
4908,0.013
4911,0.041
4968,0.014
5064,0.058
5115,0.039
5177,0.046
5305,0.027
5333,0.025
5390,0.015
5409,0.038
5430,0.041
5504,0.213
5505,0.037
5645,0.031
5806,0.016
5971,0.008
5977,0.031
5987,0.079
5997,0.023
5999,0.071
6011,0.063
6019,0.014
6022,0.046
6030,0.019
6036,0.023
6042,0.043
6129,0.038
6142,0.021
6148,0.028
6176,0.017
6186,0.042
6214,0.03
6321,0.014
6364,0.034
6370,0.018
6377,0.063
6412,0.04
6479,0.046
6582,0.03
6749,0.037
6775,0.02
6776,0.037
6862,0.039
6889,0.036
6891,0.048
6906,0.282
6927,0.036
7115,0.095
7181,0.031
7214,0.032
7224,0.012
7234,0.049
7327,0.03
7356,0.036
7404,0.047
7419,0.024
7457,0.016
7499,0.044
7508,0.038
7690,0.04
7728,0.082
7735,0.111
7764,0.031
7898,0.009
7925,0.042
7939,0.216
7942,0.033
7991,0.031
8044,0.063
8046,0.023
8117,0.017
8165,0.058
8170,0.016
8171,0.026
8198,0.013
8267,0.062
8270,0.096
8298,0.024
8326,0.026
8331,0.026
8344,0.047
8355,0.053
8360,0.034
8399,0.034
8517,0.031
8548,0.029
8550,0.054
8604,0.034
8672,0.026
8678,0.047
8814,0.035
8835,0.013
8850,0.056
8899,0.039
8917,0.138
8972,0.017
8996,0.058
9018,0.045
9209,0.018
9278,0.035
9286,0.148
9372,0.038
9392,0.06
9501,0.039
9569,0.03
9735,0.033
9825,0.034
9835,0.013
9856,0.034
9874,0.053
10048,0.024
10079,0.023
10098,0.043
10105,0.045
10119,0.034
10159,0.042
10186,0.044
10188,0.041
10255,0.007
10262,0.024
10271,0.064
10301,0.022
10427,0.026
10528,0.076
10534,0.018
10620,0.047
10630,0.045
10680,0.049
10945,0.017
10955,0.025
10970,0.009
11013,0.081
11037,0.035
11040,0.038
11055,0.047
11088,0.029
11092,0.042
11119,0.048
11171,0.028
11208,0.151
11210,0.041
11266,0.135
11288,0.06
11340,0.052
11501,0.046
11560,0.068
11600,0.036
11693,0.08
11698,0.047
11700,0.036
11776,0.035
11856,0.029
11904,0.028
11931,0.02
11932,0.011
11933,0.03
12007,0.029
12188,0.021
12209,0.027
