t_index,tf-idf
157,0.004
231,0.005
337,0.001
367,0.002
383,0.008
383,0.008
383,0.008
418,0.006
442,0.003
497,0.004
579,0.002
611,0.004
696,0.006
735,0.003
772,0.008
816,0.004
903,0.004
954,0.003
1012,0.007
1012,0.007
1053,0.004
1095,0.004
1151,0.005
1162,0.004
1212,0.005
1262,0.005
1328,0.007
1401,0.003
1438,0.004
1492,0.01
1529,0.003
1552,0.01
1564,0.016
1564,0.016
1564,0.016
1598,0.008
1599,0.036
1599,0.036
1599,0.036
1599,0.036
1599,0.036
1599,0.036
1599,0.036
1599,0.036
1599,0.036
1602,0.007
1624,0.018
1624,0.018
1624,0.018
1651,0.004
1693,0.004
1729,0.003
1841,0.005
1882,0.005
1882,0.005
1922,0.02
1922,0.02
1945,0.006
1945,0.006
1945,0.006
1958,0.002
2066,0.004
2066,0.004
2404,0.007
2404,0.007
2586,0.01
2607,0.009
2607,0.009
2632,0.006
2646,0.009
2664,0.003
2826,0.003
2880,0.002
3157,0.006
3190,0.009
3247,0.02
3247,0.02
3343,0.002
3377,0.01
3401,0.004
3540,0.004
3555,0.017
3555,0.017
3573,0.004
3706,0.006
3736,0.005
3736,0.005
3747,0.006
3857,0.005
3864,0.002
3895,0.001
3916,0.005
3954,0.004
3995,0.007
4057,0.006
4057,0.006
4057,0.006
4146,0.004
4294,0.002
4414,0.004
4422,0.008
4422,0.008
4427,0.026
4427,0.026
4427,0.026
4427,0.026
4427,0.026
4427,0.026
4427,0.026
4456,0.006
4521,0.003
4544,0.004
4555,0.006
4634,0.006
4648,0.003
4707,0.008
4744,0.002
4798,0.002
4851,0.004
4873,0.007
4873,0.007
4932,0.004
4949,0.007
4985,0.004
5202,0.005
5218,0.004
5390,0.004
5390,0.004
5520,0.004
5527,0.006
5562,0.009
5562,0.009
5586,0.003
5591,0.003
5682,0.006
5906,0.005
5997,0.003
6017,0.003
6019,0.002
6036,0.006
6036,0.006
6087,0.003
6112,0.003
6148,0.004
6213,0.002
6220,0.002
6232,0.007
6242,0.003
6251,0.008
6251,0.008
6335,0.02
6335,0.02
6364,0.004
6397,0.002
6413,0.002
6424,0.011
6424,0.011
6440,0.008
6445,0.004
6454,0.005
6548,0.005
6607,0.004
6618,0.002
6625,0.004
6830,0.012
6830,0.012
6830,0.012
6831,0.007
6889,0.002
6978,0.026
6978,0.026
6978,0.026
6978,0.026
6982,0.002
7104,0.005
7104,0.005
7130,0.003
7130,0.003
7157,0.003
7206,0.004
7214,0.001
7234,0.002
7263,0.002
7356,0.005
7359,0.005
7367,0.008
7433,0.002
7434,0.001
7460,0.007
7485,0.002
7485,0.002
7704,0.005
7800,0.004
7812,0.006
8056,0.006
8058,0.003
8170,0.002
8219,0.006
8227,0.008
8270,0.002
8270,0.002
8326,0.003
8331,0.003
8332,0.02
8332,0.02
8419,0.003
8481,0.007
8494,0.01
8510,0.006
8531,0.003
8566,0.005
8617,0.004
8627,0.004
8698,0.003
8734,0.01
8835,0.002
8841,0.004
8881,0.005
8895,0.003
8962,0.003
8978,0.006
9034,0.01
9097,0.008
9112,0.004
9118,0.009
9118,0.009
9230,0.01
9272,0.005
9278,0.003
9278,0.003
9278,0.003
9278,0.003
9278,0.003
9487,0.004
9518,0.004
9550,0.008
9550,0.008
9551,0.006
9551,0.006
9593,0.003
9612,0.002
9750,0.004
9786,0.003
9797,0.006
9802,0.003
9881,0.006
9932,0.009
9932,0.009
9998,0.008
10022,0.01
10048,0.006
10048,0.006
10079,0.003
10116,0.007
10235,0.003
10255,0.004
10255,0.004
10255,0.004
10255,0.004
10271,0.003
10275,0.008
10301,0.003
10335,0.01
10357,0.003
10417,0.006
10652,0.01
10686,0.002
10688,0.01
10755,0.008
10755,0.008
10915,0.006
10915,0.006
10922,0.002
10945,0.002
10962,0.009
10970,0.001
10984,0.009
11001,0.002
11021,0.009
11021,0.009
11121,0.004
11151,0.002
11197,0.008
11234,0.003
11253,0.001
11456,0.005
11693,0.004
11697,0.003
11709,0.004
11804,0.003
11887,0.003
11932,0.003
11932,0.003
11950,0.003
12002,0.003
12011,0.005
12013,0.006
12013,0.006
12028,0.01
12028,0.01
12043,0.012
12043,0.012
12104,0.003
12155,0.004
12188,0.001
