t_index,tf-idf
225,0.09
241,0.072
306,0.06
336,0.044
337,0.019
355,0.073
394,0.163
456,0.059
458,0.125
487,0.114
488,0.04
539,0.041
703,0.034
968,0.031
1172,0.041
1401,0.043
1438,0.119
1509,0.163
1510,0.025
1562,0.045
1678,0.109
1882,0.113
2066,0.033
2563,0.091
2615,0.019
2641,0.038
2868,0.137
2971,0.112
3261,0.106
3305,0.163
3559,0.071
3742,0.084
3807,0.061
3868,0.038
3921,0.274
3954,0.072
3969,0.147
4077,0.036
4100,0.079
4246,0.103
4355,0.044
4384,0.025
4405,0.039
4468,0.091
4489,0.186
4548,0.09
4777,0.082
4798,0.029
4841,0.075
4922,0.112
4939,0.037
4955,0.117
5354,0.037
5437,0.063
5766,0.022
6124,0.027
6397,0.038
6413,0.054
6509,0.076
6582,0.064
6593,0.095
6673,0.403
6736,0.032
6889,0.039
6955,0.074
6999,0.089
7130,0.055
7157,0.084
7172,0.05
7208,0.067
7224,0.026
7330,0.061
7434,0.037
7485,0.014
7562,0.04
7580,0.107
7728,0.089
7898,0.019
7991,0.067
8170,0.036
8270,0.016
8285,0.068
8613,0.103
8653,0.044
8825,0.066
8907,0.072
8931,0.043
9026,0.117
9103,0.062
9310,0.293
9311,0.089
9324,0.063
9372,0.081
9384,0.029
9387,0.089
9807,0.076
9860,0.043
10079,0.051
10175,0.07
10255,0.014
10365,0.055
10584,0.058
10781,0.063
10782,0.043
10783,0.163
10861,0.052
10915,0.045
11018,0.061
11029,0.073
11033,0.081
11093,0.073
11136,0.078
11429,0.025
11566,0.034
11697,0.055
11781,0.137
