t_index,tf-idf
66,0.028
101,0.028
108,0.036
135,0.042
190,0.041
225,0.025
306,0.033
315,0.1
328,0.028
337,0.011
345,0.031
367,0.029
383,0.023
391,0.058
422,0.04
525,0.08
539,0.045
579,0.067
586,0.023
609,0.069
620,0.022
666,0.016
759,0.027
792,0.179
832,0.064
933,0.088
1035,0.134
1046,0.034
1057,0.037
1108,0.088
1241,0.069
1300,0.066
1401,0.071
1418,0.08
1446,0.04
1562,0.025
1586,0.058
1685,0.026
1749,0.069
1801,0.022
1803,0.04
1825,0.084
1859,0.041
1882,0.021
1966,0.041
2035,0.097
2060,0.044
2126,0.089
2153,0.026
2226,0.06
2260,0.04
2358,0.012
2390,0.045
2445,0.038
2480,0.05
2560,0.043
2563,0.025
2581,0.03
2607,0.038
2629,0.024
2641,0.021
2690,0.025
2700,0.043
2745,0.069
2794,0.044
2804,0.043
2836,0.112
2942,0.034
3068,0.117
3106,0.038
3165,0.049
3261,0.117
3262,0.047
3270,0.055
3569,0.048
3582,0.075
3702,0.029
3726,0.035
3736,0.042
3782,0.029
3796,0.057
3807,0.033
3831,0.106
3868,0.062
3895,0.023
3910,0.02
3965,0.043
4007,0.111
4010,0.03
4065,0.069
4163,0.042
4184,0.052
4235,0.064
4237,0.053
4330,0.034
4384,0.028
4420,0.027
4425,0.014
4429,0.055
4504,0.052
4521,0.03
4526,0.044
4528,0.074
4648,0.072
4767,0.041
4798,0.016
4840,0.021
4875,0.028
4893,0.026
4900,0.05
4908,0.016
4918,0.054
4955,0.032
4962,0.071
4968,0.017
5023,0.059
5105,0.047
5150,0.086
5203,0.052
5215,0.177
5216,0.079
5251,0.066
5716,0.027
5771,0.173
5772,0.08
5785,0.059
5806,0.019
5854,0.089
6008,0.049
6019,0.016
6087,0.149
6097,0.161
6124,0.102
6130,0.058
6142,0.025
6160,0.031
6171,0.024
6176,0.041
6220,0.02
6225,0.049
6241,0.037
6321,0.017
6345,0.037
6349,0.089
6359,0.028
6545,0.018
6593,0.052
6618,0.021
6880,0.029
6959,0.036
6977,0.05
6995,0.069
7155,0.072
7157,0.023
7224,0.014
7457,0.019
7485,0.008
7499,0.018
7501,0.048
7595,0.075
7606,0.047
7710,0.089
7712,0.046
7779,0.039
7821,0.052
7898,0.021
7912,0.047
8046,0.028
8139,0.047
8146,0.04
8193,0.085
8218,0.049
8219,0.051
8237,0.038
8258,0.027
8275,0.034
8386,0.046
8429,0.028
8470,0.061
8478,0.128
8518,0.089
8639,0.058
8653,0.048
8667,0.09
8668,0.06
8825,0.072
8841,0.038
8842,0.08
8887,0.013
8907,0.079
9020,0.044
9069,0.042
9072,0.057
9136,0.102
9145,0.112
9189,0.073
9211,0.063
9215,0.019
9270,0.038
9334,0.089
9362,0.046
9377,0.07
9384,0.016
9410,0.089
9484,0.026
9516,0.022
9565,0.038
9598,0.089
9612,0.019
9699,0.089
9709,0.05
9742,0.054
9857,0.043
9860,0.024
9935,0.048
9941,0.021
10141,0.075
10170,0.179
10175,0.039
10208,0.179
10209,0.089
10249,0.074
10255,0.008
10271,0.026
10329,0.014
10365,0.03
10413,0.032
10438,0.035
10443,0.061
10504,0.051
10555,0.038
10570,0.057
10584,0.063
10785,0.03
10799,0.034
10813,0.085
10893,0.024
10915,0.025
10922,0.015
11001,0.048
11018,0.033
11023,0.08
11029,0.04
11035,0.15
11079,0.029
11123,0.069
11191,0.036
11251,0.056
11253,0.016
11697,0.09
11724,0.044
11768,0.08
11800,0.047
11848,0.035
11887,0.031
11892,0.144
11950,0.025
11976,0.022
11996,0.071
12044,0.053
12080,0.037
12099,0.063
12110,0.019
12188,0.008
12214,0.032
12263,0.047
