t_index,tf-idf
66,0.035
74,0.033
77,0.035
157,0.042
306,0.042
312,0.044
330,0.036
337,0.014
487,0.04
488,0.028
497,0.045
544,0.052
611,0.194
634,0.036
764,0.071
921,0.103
968,0.043
1018,0.036
1529,0.096
1540,0.033
1599,0.412
1609,0.029
1625,0.051
1716,0.042
1838,0.071
1841,0.057
1892,0.035
1958,0.023
2080,0.055
2085,0.041
2158,0.05
2160,0.045
2163,0.047
2216,0.071
2229,0.038
2363,0.054
2367,0.028
2404,0.042
2615,0.014
2641,0.027
2653,0.16
2686,0.033
2742,0.086
2880,0.028
2885,0.038
3098,0.038
3164,0.065
3252,0.059
3291,0.051
3312,0.043
3314,0.029
3324,0.037
3342,0.096
3343,0.041
3344,0.043
3575,0.038
3632,0.062
3736,0.027
3774,0.051
3895,0.015
3960,0.07
4077,0.025
4110,0.045
4146,0.043
4263,0.041
4271,0.038
4408,0.064
4422,0.043
4427,0.129
4627,0.036
4775,0.046
4830,0.103
4908,0.02
4968,0.022
4972,0.021
5033,0.055
5036,0.22
5075,0.107
5203,0.066
5270,0.082
5366,0.072
5398,0.034
5520,0.048
5586,0.034
5612,0.055
5631,0.047
5716,0.069
5741,0.044
5970,0.088
5973,0.125
6028,0.027
6036,0.035
6045,0.221
6046,0.046
6251,0.092
6321,0.021
6362,0.068
6371,0.023
6413,0.019
6452,0.061
6589,0.045
6607,0.091
6657,0.105
6749,0.028
6830,0.046
6862,0.059
6992,0.129
7160,0.073
7224,0.037
7279,0.051
7412,0.066
7419,0.037
7432,0.07
7485,0.029
7499,0.023
7527,0.034
7599,0.088
7779,0.025
7898,0.04
8046,0.035
8117,0.026
8124,0.278
8176,0.082
8273,0.036
8359,0.059
8360,0.052
8397,0.14
8668,0.076
8833,0.072
8835,0.02
8895,0.072
8901,0.048
8902,0.043
9118,0.102
9278,0.04
9384,0.01
9500,0.103
9550,0.048
9551,0.105
9562,0.033
9595,0.027
9797,0.069
9843,0.05
10048,0.037
10110,0.037
10255,0.01
10556,0.046
10560,0.072
10625,0.088
10686,0.019
10781,0.044
10818,0.035
10861,0.036
10894,0.026
10913,0.034
10922,0.039
10924,0.069
11014,0.022
11037,0.026
11210,0.031
11238,0.06
11244,0.046
11253,0.01
11608,0.064
11699,0.034
11804,0.029
11805,0.276
11856,0.044
11922,0.051
11931,0.059
11932,0.017
12011,0.052
12028,0.058
