t_index,tf-idf
74,0.022
108,0.03
114,0.029
171,0.075
225,0.021
231,0.04
243,0.136
336,0.02
337,0.018
367,0.024
373,0.033
487,0.026
539,0.019
579,0.038
633,0.029
634,0.024
657,0.28
670,0.03
945,0.021
981,0.038
1012,0.026
1108,0.074
1195,0.058
1230,0.034
1296,0.025
1362,0.024
1438,0.028
1534,0.068
1582,0.028
1619,0.02
1621,0.041
1723,0.026
1805,0.03
1882,0.017
1902,0.075
1958,0.016
1966,0.035
2027,0.034
2039,0.114
2091,0.024
2238,0.036
2252,0.017
2260,0.068
2345,0.041
2358,0.021
2360,0.053
2366,0.031
2439,0.036
2458,0.034
2615,0.009
2641,0.018
2711,0.077
2716,0.037
2788,0.151
2836,0.032
2843,0.046
2907,0.075
2942,0.057
3082,0.102
3087,0.035
3261,0.074
3314,0.057
3355,0.049
3422,0.015
3473,0.056
3500,0.027
3527,0.058
3569,0.054
3577,0.027
3580,0.129
3582,0.064
3661,0.029
3736,0.018
3762,0.05
3791,0.022
3795,0.047
3796,0.048
4007,0.062
4078,0.053
4119,0.024
4145,0.017
4146,0.028
4166,0.036
4180,0.029
4235,0.054
4263,0.027
4294,0.017
4316,0.052
4330,0.058
4355,0.02
4388,0.036
4403,0.029
4425,0.012
4501,0.106
4526,0.075
4566,0.144
4671,0.022
4763,0.028
4767,0.035
4798,0.081
4800,0.06
4859,0.265
4875,0.024
4908,0.013
4911,0.081
4926,0.058
5018,0.024
5112,0.023
5189,0.06
5190,0.014
5215,0.03
5216,0.201
5354,0.017
5398,0.022
5608,0.127
5759,0.101
5771,0.049
5785,0.05
5797,0.032
5806,0.032
5961,0.024
5971,0.008
6019,0.014
6124,0.025
6171,0.021
6175,0.151
6192,0.026
6213,0.017
6241,0.093
6242,0.043
6256,0.033
6413,0.012
6577,0.026
6578,0.068
6593,0.044
6627,0.017
6736,0.015
6749,0.019
6774,0.048
6786,0.024
6857,0.045
6880,0.025
6891,0.049
6959,0.031
6977,0.085
6982,0.018
6992,0.021
7102,0.075
7112,0.068
7130,0.026
7160,0.024
7208,0.031
7224,0.037
7263,0.018
7347,0.028
7432,0.023
7457,0.016
7485,0.006
7535,0.024
7691,0.037
7764,0.063
7779,0.082
7784,0.038
7815,0.202
7898,0.097
7997,0.037
8053,0.039
8193,0.036
8218,0.083
8219,0.129
8241,0.045
8348,0.033
8358,0.025
8401,0.104
8461,0.019
8478,0.027
8506,0.029
8570,0.027
8577,0.127
8636,0.075
8655,0.052
8668,0.076
8672,0.026
8731,0.028
8812,0.029
8825,0.092
8827,0.04
8887,0.022
8889,0.03
8930,0.033
9043,0.018
9058,0.031
9064,0.151
9189,0.093
9215,0.016
9384,0.013
9409,0.026
9508,0.136
9553,0.03
9557,0.032
9595,0.018
9600,0.036
9612,0.016
9657,0.036
9668,0.038
9686,0.042
9695,0.126
9726,0.035
9741,0.052
9758,0.019
9798,0.05
9883,0.046
10043,0.049
10044,0.033
10076,0.06
10080,0.037
10105,0.023
10110,0.025
10217,0.033
10249,0.021
10255,0.02
10271,0.022
10329,0.012
10427,0.026
10555,0.032
10556,0.015
10602,0.063
10794,0.265
10797,0.048
10818,0.07
10894,0.017
10915,0.063
10931,0.03
10965,0.075
10970,0.009
11005,0.026
11018,0.028
11076,0.026
11093,0.034
11145,0.053
11151,0.013
11244,0.031
11253,0.007
11429,0.023
11616,0.151
11697,0.101
11781,0.032
11800,0.079
11856,0.072
11932,0.023
11933,0.061
12081,0.025
12101,0.013
12110,0.032
12124,0.031
12186,0.04
12188,0.007
12214,0.027
