t_index,tf-idf
103,0.036
104,0.036
109,0.033
130,0.033
134,0.092
210,0.039
225,0.028
345,0.036
485,0.025
487,0.036
488,0.025
506,0.06
555,0.072
620,0.025
674,0.086
759,0.015
844,0.044
856,0.07
877,0.026
945,0.028
1057,0.043
1335,0.032
1362,0.033
1444,0.079
1456,0.109
1507,0.051
1540,0.03
1746,0.025
1888,0.042
1923,0.052
1945,0.102
2082,0.072
2113,0.115
2213,0.062
2235,0.058
2248,0.068
2252,0.023
2273,0.032
2345,0.111
2347,0.038
2635,0.035
2643,0.041
2742,0.026
2923,0.035
2936,0.055
3103,0.067
3306,0.048
3433,0.092
3527,0.039
3569,0.018
3574,0.047
3601,0.045
3611,0.113
3702,0.033
3794,0.079
3807,0.038
3864,0.025
3867,0.042
3869,0.047
4110,0.041
4180,0.04
4201,0.037
4294,0.023
4308,0.086
4356,0.033
4459,0.046
4476,0.035
4562,0.082
4563,0.048
4684,0.037
4972,0.019
5075,0.048
5173,0.07
5190,0.019
5237,0.053
5275,0.036
5388,0.051
5438,0.028
5479,0.044
5570,0.07
5971,0.022
5997,0.031
6019,0.019
6025,0.043
6030,0.025
6102,0.086
6112,0.031
6160,0.035
6171,0.028
6176,0.024
6220,0.023
6334,0.065
6340,0.086
6411,0.137
6454,0.054
6591,0.036
6679,0.047
6743,0.668
6749,0.025
6923,0.1
7104,0.028
7160,0.066
7214,0.015
7343,0.068
7392,0.05
7433,0.016
7434,0.012
7512,0.066
7527,0.031
7539,0.046
7702,0.052
7763,0.254
7779,0.022
7781,0.025
7885,0.059
7936,0.054
7973,0.086
8063,0.062
8064,0.052
8070,0.041
8270,0.02
8272,0.023
8273,0.032
8302,0.076
8310,0.06
8383,0.051
8393,0.062
8401,0.035
8422,0.051
8571,0.063
8698,0.093
8699,0.03
8719,0.037
8887,0.015
8908,0.058
8937,0.079
8945,0.029
8972,0.022
9021,0.045
9103,0.039
9136,0.058
9278,0.018
9372,0.026
9496,0.086
9513,0.089
9593,0.051
9606,0.051
9607,0.072
9612,0.022
9803,0.051
9860,0.027
10078,0.036
10156,0.026
10271,0.029
10397,0.027
10427,0.035
10549,0.076
10556,0.02
11005,0.035
11014,0.02
11253,0.018
11363,0.102
11538,0.052
11624,0.056
11740,0.052
11845,0.074
11848,0.039
11932,0.031
11988,0.055
12002,0.031
12026,0.072
12101,0.018
12148,0.047
12188,0.028
12210,0.086
