t_index,tf-idf
102,0.044
138,0.134
147,0.099
206,0.035
328,0.047
367,0.048
470,0.062
471,0.156
585,0.049
696,0.087
698,0.058
759,0.045
809,0.076
968,0.028
1462,0.107
1558,0.086
1567,0.148
1722,0.107
1803,0.133
1841,0.074
1983,0.091
2066,0.06
2160,0.059
2163,0.061
2264,0.038
2366,0.061
2367,0.037
2651,0.055
2686,0.043
2716,0.074
2811,0.148
2886,0.054
3119,0.065
3164,0.085
3181,0.065
3371,0.074
3452,0.044
3575,0.049
3579,0.097
3639,0.037
3734,0.11
3768,0.057
3864,0.072
3895,0.038
3905,0.078
4002,0.034
4073,0.063
4173,0.055
4201,0.053
4330,0.029
4383,0.148
4384,0.023
4528,0.061
4529,0.176
4654,0.148
4671,0.086
4861,0.07
4908,0.026
5001,0.092
5364,0.088
5532,0.357
5535,0.136
5716,0.045
5806,0.095
5971,0.033
6124,0.024
6176,0.034
6214,0.06
6220,0.068
6242,0.042
6321,0.028
6413,0.024
6461,0.114
6495,0.07
6517,0.099
6610,0.078
6806,0.119
6880,0.049
6998,0.031
7006,0.134
7234,0.097
7263,0.072
7375,0.043
7485,0.013
7499,0.029
7505,0.057
7910,0.092
7914,0.063
8059,0.064
8156,0.125
8170,0.033
8192,0.16
8273,0.047
8504,0.072
8668,0.05
8680,0.11
8841,0.064
8902,0.056
9011,0.148
9082,0.061
9442,0.072
9601,0.033
9737,0.134
9751,0.056
9758,0.037
9886,0.062
10365,0.05
10427,0.052
10449,0.11
10565,0.05
10619,0.134
10697,0.041
10755,0.058
10769,0.119
10799,0.056
10810,0.212
10914,0.049
10970,0.034
11014,0.029
11035,0.05
11037,0.069
11066,0.074
11086,0.148
11194,0.072
11253,0.027
11522,0.125
11938,0.092
12049,0.071
12081,0.049
12110,0.064
12188,0.027
