t_index,tf-idf
7,0.128
185,0.058
306,0.053
505,0.128
579,0.072
638,0.071
666,0.026
777,0.121
1018,0.046
1193,0.03
1570,0.075
1723,0.049
1801,0.035
2028,0.055
2435,0.043
2436,0.116
2465,0.048
2543,0.095
2544,0.144
2615,0.017
2669,0.13
2880,0.036
2914,0.097
3106,0.062
3569,0.026
3577,0.051
3658,0.033
3736,0.101
3768,0.11
3864,0.035
3895,0.019
3948,0.072
4146,0.054
4355,0.039
4404,0.111
4630,0.08
4744,0.034
4762,0.105
4881,0.144
4893,0.042
4908,0.051
4909,0.214
4968,0.028
4972,0.027
5001,0.09
5036,0.055
5104,0.075
5586,0.172
5589,0.144
5613,0.083
5806,0.092
5971,0.016
5976,0.036
6232,0.107
6321,0.027
6357,0.08
6371,0.028
6413,0.024
6455,0.365
6494,0.165
6579,0.08
6656,0.086
6659,0.107
6998,0.03
7147,0.032
7224,0.023
7263,0.035
7433,0.023
7452,0.101
7485,0.024
7898,0.017
7961,0.107
7997,0.142
8046,0.089
8065,0.076
8154,0.038
8168,0.047
8258,0.044
8767,0.13
8835,0.025
8972,0.032
8990,0.085
9043,0.035
9281,0.031
9384,0.025
9459,0.088
9506,0.039
9516,0.072
9593,0.036
9860,0.038
9935,0.077
10044,0.064
10110,0.047
10249,0.04
10255,0.013
10305,0.144
10565,0.048
10583,0.049
10663,0.085
10697,0.12
10734,0.093
10861,0.046
10893,0.039
10894,0.032
11001,0.026
11151,0.025
11429,0.022
11569,0.065
11610,0.081
11747,0.059
11835,0.099
11844,0.057
11845,0.416
11884,0.034
11904,0.026
11932,0.044
11950,0.04
12083,0.068
12100,0.08
12193,0.031
12197,0.058
