t_index,tf-idf
88,0.033
104,0.028
197,0.05
210,0.03
229,0.077
286,0.054
319,0.057
383,0.02
448,0.016
456,0.029
488,0.019
586,0.02
703,0.016
727,0.033
735,0.042
759,0.012
840,0.054
964,0.187
1002,0.055
1014,0.055
1022,0.038
1122,0.036
1132,0.029
1133,0.192
1282,0.058
1320,0.045
1335,0.024
1351,0.035
1401,0.042
1480,0.165
1510,0.012
1529,0.022
1540,0.023
1562,0.043
1609,0.02
1653,0.045
1689,0.029
1724,0.06
1729,0.023
1774,0.039
1805,0.031
1819,0.078
1820,0.078
1882,0.036
1892,0.048
1905,0.035
1920,0.033
1958,0.016
1985,0.118
2066,0.016
2077,0.029
2082,0.027
2096,0.03
2115,0.026
2136,0.035
2169,0.035
2178,0.041
2205,0.041
2225,0.078
2252,0.017
2278,0.049
2343,0.036
2358,0.044
2449,0.025
2465,0.052
2466,0.052
2615,0.009
2660,0.026
2686,0.023
2742,0.02
2864,0.066
2918,0.031
3016,0.054
3153,0.055
3165,0.043
3177,0.043
3252,0.02
3283,0.029
3343,0.084
3344,0.029
3345,0.036
3391,0.06
3407,0.06
3421,0.039
3423,0.06
3464,0.031
3470,0.036
3522,0.054
3569,0.014
3573,0.029
3582,0.033
3661,0.06
3791,0.023
3803,0.031
3855,0.028
3874,0.033
3977,0.055
4002,0.018
4025,0.012
4035,0.039
4173,0.029
4263,0.056
4321,0.06
4323,0.043
4330,0.015
4384,0.012
4425,0.013
4488,0.039
4744,0.019
4759,0.03
4840,0.019
4847,0.091
4872,0.04
4930,0.063
4942,0.05
4980,0.024
5018,0.025
5087,0.042
5091,0.141
5095,0.036
5147,0.023
5213,0.054
5237,0.041
5305,0.028
5354,0.018
5360,0.063
5455,0.045
5573,0.079
5591,0.05
5629,0.05
5716,0.047
5741,0.061
5821,0.047
5839,0.035
5843,0.078
5846,0.158
5971,0.017
5973,0.043
5976,0.019
5997,0.024
6019,0.072
6028,0.019
6087,0.026
6148,0.029
6192,0.053
6214,0.032
6359,0.049
6370,0.076
6445,0.033
6548,0.08
6590,0.047
6599,0.041
6657,0.036
6724,0.052
6730,0.023
6752,0.282
6765,0.141
6775,0.021
6776,0.038
6807,0.078
6882,0.101
6889,0.093
6951,0.029
6982,0.037
7130,0.013
7133,0.045
7172,0.048
7182,0.029
7224,0.025
7244,0.052
7263,0.019
7419,0.025
7432,0.048
7433,0.012
7434,0.009
7485,0.026
7499,0.015
7508,0.177
7577,0.035
7606,0.02
7689,0.052
7800,0.029
7870,0.066
7898,0.037
7902,0.054
7931,0.051
8058,0.024
8112,0.018
8117,0.017
8124,0.032
8168,0.025
8175,0.052
8198,0.04
8270,0.038
8275,0.03
8393,0.071
8395,0.235
8419,0.042
8446,0.056
8456,0.045
8463,0.092
8502,0.018
8548,0.03
8565,0.058
8570,0.028
8578,0.024
8637,0.055
8667,0.039
8793,0.07
8808,0.065
8829,0.055
8872,0.036
8876,0.041
8887,0.034
8894,0.031
8919,0.039
9082,0.065
9131,0.058
9215,0.049
9220,0.039
9233,0.024
9234,0.066
9272,0.036
9278,0.023
9372,0.059
9384,0.021
9387,0.043
9424,0.067
9428,0.058
9513,0.014
9553,0.061
9555,0.024
9568,0.035
9574,0.057
9575,0.03
9587,0.038
9606,0.039
9610,0.04
9732,0.035
9741,0.027
9758,0.02
9786,0.022
9858,0.029
9924,0.024
9976,0.156
10043,0.025
10070,0.034
10079,0.024
10082,0.031
10084,0.058
10110,0.026
10154,0.03
10156,0.02
10192,0.043
10240,0.058
10249,0.021
10255,0.021
10262,0.049
10271,0.022
10397,0.02
10413,0.085
10416,0.05
10427,0.027
10428,0.047
10430,0.041
10445,0.067
10534,0.095
10555,0.033
10556,0.047
10661,0.066
10686,0.013
10703,0.048
10717,0.05
10781,0.03
10796,0.078
10919,0.026
10970,0.018
11014,0.015
11017,0.078
11057,0.049
11059,0.03
11076,0.027
11079,0.101
11081,0.07
11082,0.066
11091,0.084
11151,0.027
11186,0.078
11191,0.094
11192,0.07
11234,0.04
11253,0.014
11429,0.012
11557,0.055
11566,0.016
11586,0.078
11646,0.07
11699,0.069
11709,0.032
11757,0.022
11775,0.059
11790,0.027
11835,0.027
11844,0.093
11872,0.052
11884,0.018
11889,0.06
11904,0.014
11932,0.012
11956,0.049
11976,0.019
11985,0.06
12104,0.069
12188,0.007
12226,0.06
12227,0.096
