t_index,tf-idf
7,0.395
117,0.059
367,0.036
666,0.162
913,0.132
1166,0.071
1671,0.082
2028,0.127
2522,0.126
2813,0.05
2885,0.074
3253,0.112
3314,0.057
3574,0.102
3616,0.127
3658,0.101
3714,0.143
4526,0.055
4840,0.053
4875,0.071
5077,0.113
5190,0.042
5333,0.073
5390,0.043
5503,0.124
5586,0.133
5600,0.146
6025,0.093
6184,0.098
6746,0.178
6909,0.133
7224,0.108
7539,0.101
7642,0.188
7779,0.048
7897,0.069
8044,0.094
8154,0.118
8739,0.223
8768,0.07
8869,0.223
8887,0.032
9278,0.013
9346,0.109
9384,0.02
9489,0.146
9612,0.094
9941,0.053
10078,0.157
10521,0.188
10590,0.13
10731,0.178
10785,0.074
10799,0.084
10835,0.053
11014,0.044
11035,0.075
11037,0.052
11566,0.046
11569,0.15
11880,0.084
11932,0.034
11960,0.299
12115,0.124
12193,0.048
12194,0.068
