t_index,tf-idf
38,0.073
74,0.021
90,0.073
137,0.073
163,0.062
190,0.068
197,0.047
213,0.073
225,0.02
336,0.02
337,0.026
340,0.081
355,0.033
366,0.022
383,0.019
487,0.051
538,0.066
539,0.111
620,0.018
630,0.033
633,0.056
718,0.073
735,0.02
759,0.011
768,0.073
824,0.059
877,0.018
932,0.024
945,0.02
947,0.021
948,0.112
954,0.02
972,0.037
1132,0.054
1151,0.033
1172,0.037
1344,0.031
1404,0.038
1411,0.04
1416,0.073
1431,0.053
1438,0.08
1486,0.073
1516,0.035
1522,0.016
1528,0.033
1562,0.02
1582,0.027
1678,0.049
1685,0.021
1689,0.027
1805,0.029
1823,0.073
1829,0.073
1859,0.034
1882,0.017
1888,0.03
1916,0.019
1920,0.031
1943,0.052
1966,0.067
1974,0.073
2014,0.046
2032,0.121
2035,0.053
2049,0.049
2061,0.056
2062,0.049
2091,0.024
2099,0.037
2110,0.059
2115,0.025
2140,0.025
2163,0.03
2169,0.033
2238,0.035
2252,0.033
2285,0.039
2345,0.04
2358,0.031
2402,0.073
2404,0.027
2405,0.055
2444,0.046
2477,0.041
2563,0.122
2615,0.017
2629,0.04
2630,0.032
2641,0.034
2647,0.033
2766,0.019
2804,0.035
2836,0.031
2838,0.051
2885,0.049
2923,0.025
2927,0.036
2942,0.056
3033,0.039
3097,0.085
3236,0.048
3252,0.019
3259,0.114
3261,0.048
3291,0.033
3312,0.028
3314,0.037
3351,0.041
3364,0.066
3388,0.096
3540,0.03
3560,0.04
3577,0.078
3608,0.039
3660,0.052
3697,0.059
3736,0.017
3844,0.098
3868,0.034
3895,0.01
3910,0.033
3954,0.033
4007,0.06
4012,0.049
4081,0.029
4233,0.031
4274,0.073
4384,0.046
4420,0.022
4425,0.012
4521,0.025
4526,0.018
4529,0.044
4642,0.045
4725,0.059
4759,0.057
4775,0.03
4791,0.02
4793,0.078
4798,0.026
4840,0.017
4854,0.086
4908,0.013
4922,0.05
4939,0.017
4972,0.138
4973,0.062
4995,0.053
5002,0.028
5032,0.055
5075,0.034
5078,0.04
5147,0.022
5167,0.062
5190,0.014
5201,0.034
5338,0.036
5350,0.123
5353,0.056
5354,0.017
5438,0.02
5726,0.041
5766,0.01
5797,0.032
5890,0.11
5901,0.033
5940,0.137
6028,0.017
6036,0.023
6041,0.031
6112,0.022
6127,0.066
6176,0.017
6192,0.075
6225,0.04
6228,0.048
6241,0.03
6269,0.073
6345,0.031
6371,0.014
6373,0.044
6409,0.047
6413,0.073
6455,0.046
6464,0.05
6468,0.027
6531,0.028
6545,0.015
6546,0.07
6591,0.026
6659,0.027
6736,0.014
6773,0.062
6775,0.019
6825,0.021
6827,0.031
6843,0.113
6861,0.047
6889,0.052
6935,0.103
6939,0.022
6998,0.015
7130,0.025
7158,0.029
7183,0.063
7214,0.011
7263,0.036
7310,0.056
7375,0.042
7395,0.066
7434,0.041
7438,0.03
7457,0.015
7485,0.012
7506,0.038
7528,0.055
7539,0.033
7547,0.073
7562,0.018
7579,0.118
7734,0.044
7779,0.016
7782,0.048
7857,0.024
7898,0.009
7902,0.051
7982,0.03
7998,0.033
8007,0.04
8038,0.034
8044,0.015
8053,0.076
8080,0.062
8111,0.053
8112,0.017
8171,0.026
8289,0.045
8307,0.035
8315,0.031
8365,0.066
8390,0.026
8401,0.025
8419,0.02
8478,0.053
8593,0.049
8666,0.043
8668,0.025
8686,0.082
8721,0.022
8722,0.033
8723,0.05
8731,0.027
8745,0.039
8812,0.056
8825,0.119
8832,0.073
8887,0.053
8889,0.029
8906,0.071
8907,0.033
8914,0.076
8918,0.056
9043,0.018
9142,0.039
9154,0.037
9212,0.037
9215,0.015
9278,0.043
9310,0.066
9311,0.08
9324,0.028
9348,0.166
9372,0.055
9377,0.029
9409,0.026
9438,0.066
9484,0.021
9513,0.013
9562,0.064
9587,0.035
9595,0.018
9601,0.064
9612,0.031
9686,0.041
9695,0.082
9746,0.062
9757,0.047
9758,0.018
9798,0.048
9802,0.022
9835,0.037
9858,0.027
9903,0.036
9932,0.035
9941,0.017
10000,0.059
10043,0.024
10048,0.024
10070,0.032
10080,0.036
10084,0.055
10110,0.024
10111,0.041
10130,0.028
10149,0.04
10168,0.055
10173,0.052
10183,0.066
10235,0.022
10249,0.02
10255,0.013
10262,0.023
10329,0.034
10381,0.062
10397,0.019
10403,0.046
10427,0.025
10437,0.042
10490,0.039
10491,0.048
10508,0.025
10534,0.053
10573,0.056
10584,0.052
10687,0.022
10764,0.193
10782,0.02
10789,0.046
10813,0.07
10868,0.066
10893,0.039
10894,0.049
10922,0.012
10931,0.058
10953,0.066
10966,0.066
10970,0.008
11018,0.027
11029,0.033
11079,0.094
11097,0.031
11123,0.028
11146,0.04
11151,0.013
11253,0.013
11407,0.062
11429,0.034
11515,0.062
11576,0.147
11597,0.055
11624,0.04
11697,0.025
11724,0.036
11750,0.04
11755,0.035
11757,0.02
11800,0.115
11848,0.028
11857,0.018
11892,0.024
11901,0.03
11904,0.013
11913,0.05
11922,0.033
11947,0.047
12010,0.043
12063,0.043
12083,0.034
12086,0.043
12101,0.026
12104,0.129
12120,0.038
12188,0.013
12198,0.02
12256,0.073
12263,0.038
