t_index,tf-idf
88,0.009
103,0.007
211,0.009
366,0.006
367,0.007
367,0.007
482,0.012
568,0.006
1046,0.008
1053,0.008
1084,0.009
1344,0.008
1779,0.02
1945,0.024
1945,0.024
1945,0.024
1945,0.024
1945,0.024
1945,0.024
2065,0.02
2252,0.009
2252,0.009
2329,0.009
2358,0.003
2607,0.009
2615,0.002
2683,0.011
2813,0.005
2880,0.005
2889,0.009
3044,0.01
3249,0.02
3343,0.004
3422,0.004
3429,0.018
3429,0.018
3436,0.009
3452,0.006
3569,0.004
3604,0.013
3664,0.01
3853,0.008
4057,0.004
4073,0.009
4146,0.008
4403,0.008
4488,0.01
4544,0.008
4666,0.029
4666,0.029
4666,0.029
4757,0.012
4798,0.004
4850,0.01
4873,0.021
4873,0.021
4873,0.021
4932,0.008
4972,0.004
5147,0.006
5162,0.008
5362,0.017
5562,0.009
5766,0.003
5893,0.011
5997,0.006
6019,0.004
6081,0.006
6176,0.005
6309,0.013
6321,0.004
6371,0.004
6627,0.005
6651,0.02
6659,0.007
6749,0.01
6749,0.01
6825,0.006
7130,0.007
7130,0.007
7457,0.008
7457,0.008
7502,0.018
7606,0.005
7654,0.027
7654,0.027
7898,0.005
7898,0.005
8168,0.007
8198,0.003
8270,0.01
8270,0.01
8270,0.01
8270,0.01
8270,0.01
8645,0.013
8656,0.012
8700,0.015
8712,0.02
8813,0.007
8841,0.009
8872,0.009
9258,0.014
9384,0.002
9435,0.012
9551,0.006
9595,0.005
9735,0.009
9786,0.006
9814,0.02
9858,0.008
10121,0.008
10218,0.014
10255,0.002
10301,0.012
10301,0.012
10329,0.003
10498,0.01
10646,0.01
10687,0.006
10998,0.02
11035,0.007
11040,0.005
11171,0.007
11253,0.004
11253,0.004
11557,0.007
11707,0.026
11707,0.026
11707,0.026
11708,0.018
11708,0.018
11757,0.017
11757,0.017
11757,0.017
11803,0.02
11806,0.009
11856,0.004
11857,0.03
11857,0.03
11857,0.03
11857,0.03
11857,0.03
11857,0.03
11866,0.013
11920,0.01
11942,0.009
12013,0.006
12082,0.02
12188,0.002
12214,0.007
