t_index,tf-idf
101,0.083
175,0.118
206,0.124
383,0.067
448,0.053
656,0.16
666,0.095
778,0.125
1193,0.054
1404,0.136
1609,0.067
2028,0.149
2066,0.053
2085,0.094
2096,0.1
2115,0.088
2180,0.085
2348,0.146
2443,0.124
2563,0.073
2766,0.067
2813,0.059
3782,0.086
3910,0.059
4025,0.041
4081,0.052
4420,0.078
4627,0.082
4744,0.062
4837,0.112
5018,0.083
5541,0.175
5766,0.035
5962,0.131
6041,0.055
6169,0.261
6171,0.071
6213,0.057
6618,0.063
6679,0.119
6909,0.052
7376,0.148
7417,0.166
7434,0.03
7698,0.236
7779,0.057
7898,0.061
7932,0.085
8872,0.238
9278,0.015
9281,0.056
9609,0.158
9682,0.261
9713,0.195
9719,0.184
9847,0.132
10082,0.104
10255,0.047
10660,0.097
10834,0.088
10835,0.062
10922,0.044
11014,0.051
11040,0.067
11171,0.096
11253,0.023
11429,0.04
11680,0.222
11880,0.099
11931,0.136
12101,0.138
12105,0.21
12188,0.024
12193,0.113
