t_index,tf-idf
166,0.054
367,0.019
383,0.031
442,0.033
448,0.024
488,0.029
669,0.039
1058,0.082
1361,0.046
1453,0.206
1529,0.067
1619,0.032
1746,0.03
1945,0.191
2077,0.044
2094,0.069
2181,0.057
2188,0.095
2210,0.069
2213,0.036
2214,0.063
2252,0.027
2265,0.059
2441,0.04
2449,0.113
2612,0.1
2615,0.014
2662,0.189
2742,0.06
2795,0.073
3082,0.054
3097,0.139
3162,0.071
3175,0.048
3187,0.056
3252,0.031
3539,0.07
3559,0.052
3566,0.075
3621,0.047
3630,0.055
3664,0.058
3698,0.03
3855,0.042
3864,0.029
3866,0.056
3867,0.098
3895,0.016
4057,0.096
4170,0.046
4201,0.043
4225,0.202
4355,0.032
4356,0.077
4384,0.019
4459,0.107
4851,0.05
4968,0.046
4972,0.068
4980,0.037
5018,0.038
5138,0.108
5190,0.023
5191,0.096
5227,0.059
5288,0.062
5335,0.053
5390,0.047
5395,0.12
5586,0.036
5906,0.061
5971,0.013
6019,0.022
6041,0.025
6046,0.048
6076,0.042
6160,0.042
6176,0.028
6220,0.055
6321,0.067
6371,0.024
6468,0.044
6545,0.024
6555,0.092
6564,0.101
6581,0.046
6749,0.03
6786,0.039
6963,0.069
6992,0.339
7160,0.039
7211,0.035
7212,0.082
7224,0.019
7429,0.12
7433,0.019
7434,0.014
7485,0.03
7507,0.056
7601,0.068
7671,0.145
7763,0.341
7781,0.03
7932,0.078
8102,0.03
8117,0.027
8170,0.053
8198,0.021
8204,0.057
8268,0.075
8270,0.082
8272,0.027
8310,0.035
8317,0.082
8390,0.043
8627,0.049
8664,0.046
8699,0.07
8764,0.054
8887,0.052
8895,0.076
9020,0.297
9043,0.058
9112,0.054
9118,0.054
9278,0.021
9384,0.042
9392,0.048
9487,0.045
9551,0.074
9563,0.042
10255,0.011
10301,0.036
10366,0.054
10497,0.047
10498,0.057
10586,0.059
10697,0.033
10745,0.056
10758,0.065
10818,0.037
11014,0.024
11138,0.059
11151,0.021
11153,0.044
11167,0.063
11183,0.049
11248,0.087
11253,0.011
11429,0.018
11566,0.025
11781,0.101
11892,0.039
11947,0.025
11988,0.128
12013,0.036
12151,0.084
12188,0.022
