t_index,tf-idf
77,0.189
562,0.143
968,0.038
1102,0.173
1242,0.107
1729,0.059
1803,0.091
1848,0.083
2172,0.097
2187,0.111
2273,0.064
2581,0.069
2635,0.07
2655,0.076
2885,0.068
2923,0.069
3138,0.066
3380,0.136
3432,0.105
3523,0.223
3567,0.083
3772,0.211
4073,0.172
4170,0.157
4247,0.143
4330,0.039
4405,0.049
4476,0.07
4544,0.076
4873,0.071
4913,0.163
4924,0.129
4939,0.046
5190,0.038
5284,0.191
5590,0.127
5724,0.118
5761,0.151
5766,0.027
5961,0.065
6081,0.065
6515,0.082
6876,0.203
6909,0.041
6959,0.082
6982,0.095
7039,0.089
7157,0.052
7160,0.065
7433,0.064
7434,0.046
7507,0.095
8112,0.048
8168,0.066
8310,0.119
8614,0.127
8627,0.083
8818,0.057
8887,0.029
8931,0.16
9091,0.087
9384,0.036
9484,0.059
9608,0.059
9885,0.136
10142,0.157
10164,0.085
10255,0.018
10329,0.031
10363,0.081
10465,0.147
10828,0.203
10846,0.28
11001,0.036
11038,0.115
11040,0.052
11429,0.031
11566,0.042
11918,0.078
12099,0.216
