t_index,tf-idf
5,0.032
66,0.021
114,0.026
147,0.045
155,0.044
264,0.057
329,0.032
337,0.024
366,0.021
383,0.035
397,0.033
463,0.036
485,0.017
497,0.027
544,0.062
558,0.071
611,0.029
638,0.033
681,0.041
696,0.08
708,0.068
816,0.158
864,0.068
877,0.017
903,0.077
913,0.04
954,0.019
1042,0.057
1044,0.03
1046,0.052
1057,0.028
1230,0.03
1304,0.054
1453,0.233
1510,0.042
1522,0.015
1528,0.03
1529,0.038
1539,0.062
1540,0.098
1559,0.037
1571,0.05
1599,0.082
1616,0.061
1625,0.122
1651,0.025
1717,0.041
1739,0.045
1780,0.04
1784,0.035
1802,0.057
1831,0.08
1883,0.026
1892,0.021
1945,0.095
1958,0.028
1961,0.034
1988,0.023
2041,0.033
2066,0.014
2119,0.035
2180,0.066
2181,0.032
2189,0.043
2264,0.035
2312,0.042
2347,0.025
2358,0.009
2404,0.025
2465,0.023
2468,0.038
2526,0.022
2553,0.039
2607,0.029
2614,0.037
2615,0.008
2651,0.025
2660,0.046
2662,0.018
2742,0.068
2807,0.043
2870,0.033
3044,0.068
3049,0.068
3087,0.032
3119,0.03
3254,0.049
3291,0.06
3306,0.032
3314,0.017
3324,0.022
3329,0.028
3343,0.109
3344,0.025
3352,0.061
3422,0.013
3434,0.037
3446,0.039
3467,0.048
3513,0.046
3569,0.012
3577,0.024
3612,0.046
3626,0.036
3645,0.038
3646,0.092
3698,0.017
3714,0.022
3759,0.048
3767,0.034
3770,0.049
3774,0.03
3791,0.02
3796,0.022
3804,0.032
3807,0.025
3831,0.04
3853,0.077
3859,0.028
3866,0.032
3895,0.009
3910,0.015
3970,0.158
3983,0.068
4025,0.011
4081,0.013
4091,0.049
4201,0.024
4313,0.022
4354,0.044
4355,0.018
4384,0.011
4405,0.016
4408,0.076
4414,0.354
4425,0.011
4427,0.153
4476,0.023
4483,0.04
4488,0.034
4627,0.021
4643,0.109
4648,0.018
4712,0.052
4785,0.061
4790,0.061
4791,0.018
4840,0.016
4851,0.028
4873,0.071
4875,0.022
4893,0.04
4939,0.015
4972,0.026
5125,0.038
5190,0.013
5207,0.035
5213,0.023
5327,0.04
5345,0.023
5400,0.131
5438,0.037
5586,0.02
5591,0.022
5605,0.031
5766,0.009
5961,0.022
5971,0.007
5973,0.019
6015,0.042
6017,0.018
6036,0.042
6041,0.014
6046,0.027
6051,0.039
6109,0.072
6124,0.011
6194,0.03
6195,0.039
6239,0.025
6256,0.03
6321,0.013
6370,0.05
6371,0.013
6413,0.022
6438,0.05
6461,0.052
6545,0.014
6548,0.035
6592,0.043
6607,0.027
6618,0.016
6673,0.034
6675,0.042
6683,0.119
6695,0.079
6749,0.051
6830,0.081
6880,0.022
6891,0.022
6998,0.014
7042,0.057
7082,0.131
7130,0.023
7158,0.027
7214,0.068
7302,0.04
7330,0.026
7344,0.054
7375,0.02
7416,0.027
7419,0.022
7443,0.046
7485,0.017
7505,0.026
7526,0.052
7532,0.089
7577,0.031
7779,0.015
7781,0.067
7857,0.022
7893,0.036
7898,0.008
7902,0.023
7982,0.028
8038,0.016
8044,0.014
8046,0.021
8124,0.11
8146,0.03
8147,0.048
8162,0.045
8166,0.037
8170,0.045
8185,0.03
8220,0.045
8237,0.029
8270,0.053
8272,0.031
8284,0.038
8358,0.046
8378,0.036
8386,0.035
8388,0.061
8531,0.046
8548,0.026
8570,0.024
8579,0.045
8604,0.031
8661,0.028
8699,0.02
8775,0.043
8835,0.012
8848,0.041
8868,0.032
8881,0.031
8895,0.171
8917,0.025
8945,0.039
8972,0.015
9027,0.039
9067,0.057
9112,0.03
9118,0.03
9198,0.045
9215,0.014
9259,0.038
9270,0.029
9278,0.02
9324,0.026
9392,0.027
9424,0.029
9487,0.051
9513,0.012
9550,0.028
9551,0.125
9606,0.034
9619,0.046
9739,0.039
9758,0.017
9860,0.018
10001,0.034
10041,0.03
10048,0.022
10070,0.03
10079,0.042
10110,0.022
10140,0.04
10151,0.045
10243,0.032
10255,0.042
10262,0.021
10329,0.01
10333,0.042
10444,0.057
10498,0.032
10513,0.024
10578,0.034
10609,0.04
10627,0.052
10686,0.011
10738,0.031
10745,0.032
10782,0.018
10799,0.026
10808,0.048
10809,0.089
10818,0.021
10846,0.117
10915,0.019
10919,0.023
10922,0.011
10932,0.04
10955,0.023
10960,0.045
10970,0.039
11014,0.013
11058,0.057
11079,0.022
11201,0.068
11210,0.037
11234,0.017
11253,0.03
11359,0.068
11429,0.021
11520,0.035
11557,0.024
11588,0.045
11693,0.096
11699,0.02
11747,0.028
11804,0.173
11805,0.137
11884,0.032
11892,0.022
11901,0.028
11921,0.042
11955,0.042
11965,0.057
12011,0.031
12013,0.041
12028,0.035
12030,0.095
12045,0.125
12081,0.023
12146,0.035
12188,0.019
12209,0.048
