t_index,tf-idf
102,0.073
199,0.09
563,0.147
873,0.143
877,0.061
1685,0.07
1792,0.171
1848,0.1
2055,0.133
2085,0.087
2522,0.275
2560,0.118
2581,0.082
2655,0.091
2961,0.118
3175,0.098
3371,0.121
3523,0.178
3524,0.127
3567,0.099
3679,0.137
3702,0.08
3765,0.171
3780,0.079
3851,0.235
4081,0.048
4082,0.103
4170,0.094
4271,0.081
4405,0.058
4777,0.123
4908,0.043
4968,0.047
5147,0.072
5277,0.067
5284,0.114
5302,0.076
5366,0.077
5766,0.032
5806,0.052
5961,0.078
5976,0.06
6161,0.127
6176,0.056
6192,0.083
6225,0.133
6397,0.057
6468,0.089
6653,0.171
6857,0.145
6889,0.058
7157,0.063
7433,0.038
7485,0.021
7769,0.109
8112,0.228
8310,0.142
8419,0.066
8835,0.042
8914,0.084
9088,0.145
9384,0.021
9608,0.142
9612,0.052
9735,0.105
9751,0.092
10164,0.101
10255,0.022
10329,0.075
10363,0.097
10467,0.232
10515,0.074
10580,0.1
10590,0.071
10846,0.168
10922,0.041
10983,0.101
11096,0.154
11253,0.044
11538,0.125
