t_index,tf-idf
366,0.02
539,0.016
563,0.019
585,0.021
703,0.013
1562,0.018
1746,0.016
1848,0.027
2440,0.024
2560,0.063
2560,0.063
2581,0.022
2641,0.015
2655,0.024
3118,0.029
3523,0.024
3567,0.026
4002,0.03
4002,0.03
4170,0.025
5263,0.017
5284,0.03
6017,0.017
6627,0.015
6880,0.021
6891,0.021
7039,0.028
7433,0.01
7434,0.007
8112,0.015
8310,0.019
8698,0.02
8887,0.009
8945,0.019
8998,0.031
9091,0.028
9384,0.006
9608,0.019
9733,0.037
9758,0.016
10329,0.01
10846,0.022
10983,0.027
11244,0.026
11856,0.025
11856,0.025
12125,0.035
