t_index,tf-idf
66,0.025
88,0.034
101,0.025
135,0.038
147,0.054
167,0.042
183,0.042
225,0.022
269,0.047
328,0.051
383,0.021
448,0.049
477,0.032
579,0.02
585,0.027
620,0.02
669,0.026
703,0.017
715,0.072
816,0.063
877,0.02
880,0.08
964,0.055
968,0.03
978,0.065
1057,0.034
1095,0.034
1109,0.072
1193,0.017
1298,0.068
1344,0.034
1365,0.08
1671,0.03
1803,0.036
1863,0.044
1993,0.068
2066,0.016
2093,0.032
2153,0.024
2273,0.05
2347,0.03
2439,0.039
2551,0.042
2615,0.019
2635,0.028
2641,0.019
2651,0.03
2686,0.023
2740,0.06
2742,0.02
2844,0.072
3057,0.161
3068,0.035
3082,0.036
3087,0.075
3133,0.072
3221,0.08
3341,0.062
3343,0.043
3386,0.046
3503,0.035
3523,0.029
3540,0.033
3557,0.06
3687,0.032
3698,0.041
3702,0.026
3736,0.056
3768,0.123
3796,0.026
3803,0.032
3804,0.038
3855,0.028
4052,0.062
4061,0.068
4185,0.068
4462,0.068
4476,0.028
4496,0.047
4798,0.014
4799,0.072
4886,0.08
4908,0.014
4972,0.015
5002,0.031
5049,0.072
5105,0.042
5305,0.029
5434,0.08
5609,0.08
5674,0.08
5701,0.161
5809,0.022
5839,0.036
5846,0.054
5892,0.058
5953,0.08
5971,0.018
5973,0.022
5984,0.06
5997,0.073
6017,0.021
6019,0.045
6025,0.034
6108,0.037
6112,0.048
6124,0.026
6151,0.08
6213,0.018
6239,0.121
6240,0.058
6242,0.023
6260,0.049
6370,0.02
6371,0.016
6397,0.019
6413,0.027
6509,0.038
6546,0.038
6589,0.032
6618,0.019
6633,0.049
6657,0.074
6749,0.04
6752,0.41
6998,0.017
7024,0.065
7104,0.044
7130,0.041
7135,0.072
7211,0.023
7214,0.058
7229,0.034
7263,0.02
7347,0.06
7396,0.08
7419,0.026
7457,0.017
7459,0.055
7485,0.007
7505,0.031
7508,0.041
7562,0.04
7570,0.035
7644,0.043
7759,0.08
7769,0.036
7807,0.071
7894,0.068
7898,0.038
8038,0.019
8117,0.018
8124,0.033
8192,0.043
8198,0.041
8270,0.008
8320,0.037
8348,0.035
8393,0.024
8416,0.136
8624,0.068
8627,0.033
8666,0.047
8668,0.054
8684,0.08
8773,0.026
8781,0.033
8879,0.068
8889,0.032
8894,0.032
8963,0.08
8967,0.049
8980,0.057
9278,0.019
9377,0.063
9383,0.027
9384,0.049
9557,0.034
9568,0.036
9574,0.088
9575,0.031
9601,0.018
9612,0.017
9726,0.037
9749,0.072
9779,0.043
9829,0.047
9835,0.013
9923,0.203
9924,0.025
9935,0.043
9995,0.065
10091,0.046
10129,0.034
10133,0.031
10136,0.062
10154,0.031
10244,0.058
10249,0.022
10255,0.022
10262,0.025
10397,0.021
10432,0.057
10498,0.038
10531,0.044
10548,0.065
10556,0.048
10623,0.038
10686,0.013
10697,0.022
10782,0.043
10785,0.027
10835,0.019
10893,0.022
10894,0.018
10970,0.018
10993,0.06
11014,0.016
11016,0.052
11063,0.039
11102,0.08
11139,0.402
11151,0.014
11194,0.039
11202,0.045
11234,0.062
11429,0.025
11546,0.068
11566,0.066
11608,0.045
11699,0.024
11722,0.065
11725,0.08
11750,0.043
11790,0.028
11804,0.041
11844,0.032
11887,0.028
11932,0.012
11988,0.022
12013,0.024
12108,0.068
12110,0.104
12124,0.033
12125,0.043
12150,0.071
12188,0.029
12197,0.064
12226,0.031
12227,0.074
12240,0.06
