t_index,tf-idf
666,0.057
759,0.047
933,0.076
954,0.043
968,0.029
1111,0.102
1193,0.032
1384,0.098
1478,0.078
1636,0.1
1733,0.076
1777,0.14
1920,0.066
1985,0.078
2028,0.118
2163,0.064
2284,0.181
2476,0.155
2563,0.086
2594,0.081
2629,0.042
2663,0.071
2766,0.04
2921,0.059
3297,0.094
3329,0.064
3452,0.046
3569,0.055
3574,0.071
3575,0.051
3580,0.089
3587,0.094
3597,0.075
3664,0.075
3680,0.092
3868,0.036
3895,0.04
3970,0.072
4054,0.054
4173,0.057
4175,0.075
4263,0.055
4420,0.047
4425,0.025
4680,0.053
4684,0.056
4777,0.078
4908,0.027
4960,0.095
5007,0.059
5105,0.081
5121,0.078
5302,0.048
5390,0.061
5399,0.14
5426,0.062
5537,0.14
5562,0.068
5664,0.053
5756,0.155
5961,0.05
5962,0.078
6142,0.043
6160,0.054
6242,0.044
6371,0.031
6618,0.037
6685,0.155
6720,0.097
6749,0.039
6998,0.033
7147,0.035
7155,0.374
7214,0.022
7224,0.151
7408,0.128
7434,0.088
7897,0.096
7985,0.085
7997,0.076
8088,0.155
8170,0.034
8197,0.106
8198,0.027
8237,0.066
8270,0.03
8288,0.082
8349,0.076
8461,0.079
8546,0.085
8626,0.155
8872,0.071
8929,0.155
8955,0.081
9278,0.009
9384,0.027
9402,0.1
9480,0.131
9510,0.09
9516,0.039
9555,0.048
9595,0.037
9713,0.038
9758,0.039
9779,0.082
10235,0.047
10249,0.043
10255,0.014
10295,0.155
10329,0.024
10484,0.092
10581,0.092
10709,0.131
10785,0.051
10835,0.111
10913,0.046
10955,0.053
10970,0.035
11429,0.024
11700,0.073
11755,0.075
11856,0.03
11892,0.15
11947,0.033
12060,0.124
12104,0.045
12120,0.081
12193,0.135
