t_index,tf-idf
66,0.022
114,0.027
157,0.026
205,0.071
206,0.017
216,0.031
306,0.026
330,0.023
337,0.008
442,0.019
488,0.017
497,0.056
574,0.071
611,0.24
716,0.032
759,0.011
816,0.027
915,0.071
919,0.039
968,0.027
1018,0.022
1022,0.034
1084,0.032
1169,0.039
1419,0.057
1439,0.045
1467,0.057
1510,0.011
1529,0.079
1540,0.041
1599,0.596
1882,0.016
1958,0.015
2041,0.035
2056,0.13
2060,0.035
2085,0.025
2163,0.029
2281,0.05
2366,0.029
2404,0.052
2411,0.06
2615,0.008
2629,0.057
2641,0.05
2653,0.05
2662,0.019
2664,0.024
2683,0.039
2742,0.071
2880,0.053
2885,0.023
2969,0.027
3048,0.06
3106,0.03
3112,0.071
3167,0.039
3324,0.023
3343,0.076
3519,0.032
3569,0.013
3575,0.023
3646,0.032
3651,0.035
3712,0.141
3736,0.017
3796,0.023
3859,0.029
3952,0.031
4002,0.016
4057,0.014
4145,0.049
4184,0.041
4271,0.024
4294,0.016
4384,0.022
4414,0.028
4422,0.027
4427,0.08
4476,0.024
4550,0.06
4648,0.019
4684,0.026
4740,0.038
4744,0.017
4893,0.021
4894,0.06
4932,0.03
4972,0.013
4985,0.059
5036,0.136
5067,0.06
5180,0.06
5263,0.019
5316,0.027
5438,0.039
5520,0.03
5586,0.042
5587,0.053
5682,0.044
5759,0.047
5806,0.015
5966,0.07
5973,0.058
5984,0.053
6004,0.027
6028,0.017
6041,0.015
6109,0.037
6171,0.019
6176,0.033
6195,0.041
6251,0.029
6262,0.05
6397,0.033
6413,0.012
6452,0.038
6505,0.06
6607,0.056
6625,0.03
6627,0.016
6785,0.053
6830,0.028
6889,0.034
6992,0.06
6998,0.015
7072,0.042
7104,0.039
7130,0.012
7160,0.023
7182,0.026
7206,0.026
7211,0.021
7234,0.031
7356,0.034
7359,0.035
7419,0.023
7432,0.022
7433,0.033
7457,0.015
7505,0.027
7534,0.045
7597,0.043
7680,0.04
7779,0.015
7781,0.035
7898,0.033
7902,0.073
7903,0.046
7923,0.043
7991,0.029
8029,0.049
8044,0.015
8046,0.044
8079,0.04
8102,0.018
8117,0.016
8122,0.033
8124,0.115
8127,0.057
8147,0.025
8168,0.023
8176,0.051
8201,0.064
8358,0.024
8422,0.035
8461,0.036
8531,0.024
8578,0.022
8664,0.027
8719,0.026
8850,0.026
8884,0.04
8895,0.045
8930,0.031
8962,0.025
9118,0.126
9154,0.035
9215,0.015
9278,0.053
9487,0.027
9522,0.021
9541,0.044
9550,0.03
9551,0.087
9593,0.018
9639,0.037
9657,0.034
9758,0.035
9802,0.064
9807,0.033
9835,0.024
9926,0.046
9941,0.017
9953,0.035
10041,0.031
10043,0.023
10048,0.023
10178,0.06
10196,0.071
10235,0.022
10243,0.034
10260,0.06
10264,0.043
10323,0.064
10329,0.077
10355,0.028
10357,0.018
10363,0.028
10445,0.03
10449,0.053
10506,0.102
10556,0.028
10687,0.043
10697,0.039
10722,0.071
10752,0.043
10818,0.022
10894,0.016
10955,0.024
11014,0.014
11210,0.019
11253,0.019
11608,0.04
11804,0.108
11805,0.057
11835,0.024
11844,0.028
11856,0.027
11884,0.017
11904,0.013
11926,0.354
11932,0.011
11933,0.029
11976,0.017
12002,0.022
12011,0.064
12028,0.072
12030,0.02
12099,0.025
12101,0.012
12104,0.021
12155,0.058
12179,0.039
12188,0.019
