t_index,tf-idf
5,0.031
14,0.031
21,0.052
53,0.047
57,0.201
104,0.047
109,0.021
117,0.157
139,0.039
174,0.039
175,0.059
185,0.026
206,0.016
276,0.05
295,0.05
296,0.03
323,0.02
331,0.031
337,0.008
367,0.032
373,0.029
383,0.017
441,0.04
456,0.048
492,0.044
497,0.026
513,0.081
516,0.03
568,0.136
620,0.016
627,0.034
633,0.025
666,0.06
669,0.021
681,0.039
746,0.05
759,0.01
826,0.036
844,0.028
877,0.049
940,0.059
945,0.036
968,0.025
972,0.033
1012,0.022
1062,0.071
1095,0.027
1102,0.028
1193,0.054
1280,0.045
1318,0.042
1401,0.052
1446,0.029
1510,0.03
1528,0.029
1559,0.035
1573,0.027
1729,0.019
1831,0.038
1868,0.059
1888,0.027
1916,0.016
1958,0.04
1960,0.034
1977,0.052
1988,0.022
2028,0.062
2066,0.026
2167,0.021
2188,0.026
2273,0.02
2358,0.018
2511,0.052
2515,0.052
2615,0.008
2641,0.031
2724,0.032
2810,0.044
2813,0.015
2818,0.033
2840,0.04
2880,0.016
3157,0.038
3169,0.039
3228,0.043
3321,0.035
3322,0.033
3381,0.042
3422,0.013
3538,0.029
3569,0.035
3575,0.022
3621,0.051
3658,0.015
3680,0.039
3697,0.052
3700,0.06
3707,0.037
3861,0.046
3895,0.008
4002,0.015
4025,0.031
4035,0.033
4057,0.013
4075,0.058
4077,0.014
4081,0.026
4123,0.041
4178,0.041
4182,0.045
4385,0.038
4425,0.064
4526,0.146
4646,0.059
4744,0.047
4798,0.012
4821,0.046
4837,0.028
4875,0.021
4887,0.059
4900,0.036
4908,0.011
4958,0.067
4962,0.026
4972,0.037
5041,0.046
5079,0.023
5149,0.031
5190,0.025
5213,0.023
5366,0.021
5426,0.259
5465,0.386
5559,0.074
5573,0.022
5730,0.031
5760,0.067
5766,0.026
5797,0.028
5905,0.07
5970,0.05
5976,0.032
5997,0.02
6019,0.036
6030,0.016
6076,0.023
6148,0.024
6160,0.023
6211,0.033
6359,0.02
6413,0.032
6501,0.043
6531,0.025
6618,0.047
6644,0.059
6712,0.441
6730,0.039
6733,0.094
6736,0.038
6760,0.059
6765,0.029
6824,0.131
6909,0.013
6952,0.041
6955,0.03
6963,0.038
6973,0.031
6974,0.063
6985,0.088
7057,0.027
7157,0.017
7158,0.026
7206,0.024
7208,0.027
7264,0.055
7304,0.038
7330,0.025
7331,0.044
7333,0.027
7419,0.021
7446,0.029
7485,0.006
7499,0.013
7501,0.018
7551,0.024
7562,0.016
7679,0.037
7707,0.043
7781,0.016
7890,0.03
7898,0.008
7899,0.055
8025,0.049
8044,0.014
8154,0.017
8168,0.021
8221,0.055
8258,0.02
8270,0.013
8294,0.041
8333,0.038
8350,0.047
8419,0.018
8441,0.029
8458,0.032
8473,0.052
8502,0.015
8527,0.059
8546,0.071
8562,0.046
8768,0.02
8781,0.027
8801,0.046
8813,0.022
8835,0.011
8894,0.026
8906,0.021
8925,0.042
8972,0.014
8981,0.041
8998,0.031
9008,0.052
9060,0.028
9092,0.047
9180,0.047
9203,0.05
9209,0.032
9215,0.014
9269,0.05
9278,0.015
9298,0.094
9362,0.034
9424,0.028
9497,0.052
9505,0.024
9512,0.059
9513,0.011
9520,0.019
9555,0.02
9591,0.11
9596,0.036
9601,0.014
9612,0.028
9659,0.065
9713,0.016
9758,0.016
9875,0.046
10002,0.032
10003,0.032
10005,0.059
10019,0.045
10070,0.029
10078,0.023
10079,0.081
10082,0.052
10088,0.033
10121,0.027
10167,0.041
10255,0.023
10258,0.022
10329,0.01
10366,0.03
10397,0.017
10407,0.05
10430,0.035
10467,0.031
10556,0.013
10580,0.027
10672,0.04
10686,0.011
10725,0.032
10731,0.052
10781,0.025
10835,0.047
10970,0.015
11001,0.012
11004,0.05
11072,0.084
11078,0.037
11079,0.063
11090,0.03
11097,0.028
11151,0.011
11429,0.01
11569,0.015
11674,0.05
11675,0.038
11684,0.031
11724,0.032
11740,0.033
11757,0.018
11826,0.041
11857,0.048
11884,0.015
11956,0.021
11989,0.055
12063,0.019
12081,0.022
12128,0.022
12188,0.012
12193,0.128
12194,0.1
12241,0.05
12246,0.052
