t_index,tf-idf
345,0.104
620,0.072
968,0.056
1162,0.12
1203,0.127
1459,0.127
1539,0.134
1907,0.141
1923,0.3
2082,0.206
2213,0.089
2273,0.184
2367,0.073
2880,0.073
3301,0.159
3530,0.146
3639,0.074
3755,0.265
4054,0.103
4744,0.07
5008,0.122
5095,0.135
5263,0.08
6591,0.104
6599,0.078
6951,0.221
7172,0.09
7408,0.121
7763,0.314
8144,0.358
8270,0.029
8272,0.135
8310,0.086
8463,0.115
8617,0.127
8711,0.138
8901,0.125
9233,0.18
9234,0.082
9384,0.052
9516,0.074
9563,0.103
10508,0.102
11001,0.052
11050,0.119
11138,0.146
11775,0.111
11856,0.056
11931,0.077
12188,0.027
