t_index,tf-idf
148,0.057
199,0.052
203,0.078
337,0.017
397,0.068
513,0.118
586,0.037
628,0.082
703,0.059
947,0.04
968,0.054
1166,0.046
1193,0.117
1250,0.128
1262,0.07
1408,0.228
1510,0.022
1574,0.147
1619,0.038
1711,0.096
1769,0.067
1916,0.036
1966,0.065
2066,0.029
2120,0.11
2148,0.073
2267,0.086
2358,0.02
2440,0.052
2526,0.046
2746,0.11
2791,0.053
2792,0.1
2885,0.047
2923,0.097
2961,0.069
2962,0.092
3071,0.065
3098,0.047
3587,0.043
3602,0.067
3636,0.084
3658,0.259
3702,0.047
3725,0.096
3780,0.37
3791,0.042
3796,0.045
3868,0.166
4057,0.029
4077,0.094
4122,0.077
4403,0.055
4405,0.034
4680,0.049
4972,0.08
5079,0.05
5390,0.111
5437,0.055
5806,0.03
5891,0.1
5958,0.12
5977,0.059
5986,0.062
5998,0.106
6176,0.033
6192,0.049
6194,0.063
6213,0.031
6220,0.033
6251,0.057
6321,0.027
6397,0.034
6524,0.066
6545,0.086
6580,0.089
6627,0.066
6736,0.028
6874,0.142
7155,0.114
7158,0.057
7182,0.052
7224,0.023
7345,0.056
7421,0.12
7434,0.032
7457,0.03
7485,0.036
7501,0.038
7527,0.043
7562,0.035
7769,0.064
7779,0.031
7785,0.067
7806,0.098
7932,0.046
7951,0.137
8044,0.03
8053,0.148
8112,0.1
8170,0.031
8198,0.073
8270,0.042
8317,0.098
8403,0.073
8821,0.106
8887,0.02
9125,0.059
9188,0.076
9383,0.048
9384,0.05
9501,0.037
9516,0.036
9612,0.03
9652,0.075
9750,0.064
10255,0.013
10458,0.071
10513,0.05
10552,0.092
10576,0.114
10834,0.048
10861,0.046
10873,0.074
10919,0.048
10970,0.016
11014,0.028
11084,0.18
11151,0.025
11156,0.098
11234,0.037
11253,0.038
11429,0.022
11884,0.033
11932,0.022
11943,0.103
11947,0.03
12023,0.083
12101,0.075
12115,0.08
12188,0.013
12193,0.124
12194,0.087
12198,0.039
